Time_s,Raw_Preprocessed_Norm,Denoised_Norm
0.5278,0.130120,0.029946
0.5306,0.158839,0.037113
0.5333,0.191661,0.042720
0.5361,0.199102,0.045209
0.5389,0.183939,0.054609
0.5417,0.175959,0.056706
0.5444,0.193593,0.061878
0.5472,0.223698,0.062283
0.5500,0.239996,0.064919
0.5528,0.235581,0.065694
0.5556,0.226787,0.070568
0.5583,0.225860,0.071392
0.5611,0.228289,0.072345
0.5639,0.228057,0.074623
0.5667,0.226065,0.079979
0.5694,0.223718,0.082444
0.5722,0.221558,0.084197
0.5750,0.220532,0.085505
0.5778,0.218917,0.086378
0.5806,0.214552,0.084870
0.5833,0.209842,0.083879
0.5861,0.207918,0.080579
0.5889,0.207531,0.082377
0.5917,0.206366,0.079918
0.5944,0.204993,0.082104
0.5972,0.204376,0.084051
0.6000,0.201598,0.084838
0.6028,0.191639,0.082626
0.6056,0.175781,0.083429
0.6083,0.163649,0.083053
0.6111,0.161072,0.079887
0.6139,0.161409,0.077026
0.6167,0.156313,0.079506
0.6194,0.148816,0.076152
0.6222,0.146502,0.075782
0.6250,0.147402,0.073637
0.6278,0.144501,0.070655
0.6306,0.139146,0.073187
0.6333,0.136224,0.072099
0.6361,0.132827,0.072337
0.6389,0.125631,0.074472
0.6417,0.119498,0.073037
0.6444,0.117995,0.069127
0.6472,0.117701,0.067348
0.6500,0.117450,0.064310
0.6528,0.120541,0.061026
0.6556,0.126096,0.055437
0.6583,0.128655,0.053565
0.6611,0.126823,0.051866
0.6639,0.125662,0.052402
0.6667,0.130587,0.045634
0.6694,0.141728,0.049145
0.6722,0.152570,0.046989
0.6750,0.154190,0.047964
0.6778,0.145127,0.042337
0.6806,0.135416,0.044224
0.6833,0.135398,0.050935
0.6861,0.142868,0.046220
0.6889,0.146576,0.042127
0.6917,0.141185,0.039893
0.6944,0.133914,0.032277
0.6972,0.133659,0.030765
0.7000,0.138301,0.028316
0.7028,0.140545,0.024293
0.7056,0.140683,0.026112
0.7083,0.141915,0.033207
0.7111,0.140028,0.041644
0.7139,0.130880,0.050938
0.7167,0.120482,0.050409
0.7194,0.116557,0.042896
0.7222,0.118222,0.040254
0.7250,0.120593,0.028219
0.7278,0.120600,0.012850
0.7306,0.116680,-0.003929
0.7333,0.111221,-0.006992
0.7361,0.108937,0.001610
0.7389,0.106196,0.021309
0.7417,0.093387,0.070267
0.7444,0.072724,0.124628
0.7472,0.055687,0.180866
0.7500,0.040728,0.243974
0.7528,0.020921,0.281484
0.7556,0.018563,0.293435
0.7583,0.077177,0.268517
0.7611,0.201500,0.211227
0.7639,0.335135,0.122504
0.7667,0.422791,0.040807
0.7694,0.468674,-0.056534
0.7722,0.504591,-0.131121
0.7750,0.530611,-0.163347
0.7778,0.524874,-0.150123
0.7806,0.488202,-0.111497
0.7833,0.443041,-0.056412
0.7861,0.397584,0.035846
0.7889,0.335604,0.114306
0.7917,0.247755,0.171177
0.7944,0.157328,0.211831
0.7972,0.095764,0.222146
0.8000,0.064424,0.205646
0.8028,0.045317,0.172117
0.8056,0.034092,0.125357
0.8083,0.034272,0.077555
0.8111,0.036643,0.023948
0.8139,0.031408,-0.005660
0.8167,0.023896,-0.024296
0.8194,0.019403,-0.036150
0.8222,0.011557,-0.055954
0.8250,-0.002540,-0.055263
0.8278,-0.014301,-0.040149
0.8306,-0.016846,-0.040576
0.8333,-0.013241,-0.057555
0.8361,-0.011820,-0.062456
0.8389,-0.019279,-0.059685
0.8417,-0.032770,-0.069357
0.8444,-0.039735,-0.073052
0.8472,-0.037257,-0.066671
0.8500,-0.044179,-0.069041
0.8528,-0.074498,-0.075356
0.8556,-0.110942,-0.076425
0.8583,-0.129640,-0.071048
0.8611,-0.134245,-0.084407
0.8639,-0.141546,-0.097626
0.8667,-0.153177,-0.098777
0.8694,-0.161424,-0.093254
0.8722,-0.166036,-0.098665
0.8750,-0.172214,-0.107225
0.8778,-0.181304,-0.108180
0.8806,-0.189922,-0.097360
0.8833,-0.195746,-0.105301
0.8861,-0.200869,-0.114057
0.8889,-0.208119,-0.119771
0.8917,-0.217200,-0.122091
0.8944,-0.226938,-0.130614
0.8972,-0.237367,-0.136035
0.9000,-0.246988,-0.133351
0.9028,-0.253293,-0.127162
0.9056,-0.258749,-0.123619
0.9083,-0.267197,-0.116823
0.9111,-0.272811,-0.105646
0.9139,-0.270279,-0.096052
0.9167,-0.271621,-0.099112
0.9194,-0.280282,-0.101263
0.9222,-0.263900,-0.110320
0.9250,-0.201930,-0.114508
0.9278,-0.133917,-0.125743
0.9306,-0.106833,-0.133390
0.9333,-0.110225,-0.137847
0.9361,-0.106579,-0.141170
0.9389,-0.086309,-0.138336
0.9417,-0.065799,-0.130430
0.9444,-0.059899,-0.121149
0.9472,-0.066204,-0.114016
0.9500,-0.068665,-0.108410
0.9528,-0.061696,-0.104194
0.9556,-0.060444,-0.103186
0.9583,-0.074442,-0.104119
0.9611,-0.090053,-0.106072
0.9639,-0.093019,-0.106691
0.9667,-0.090520,-0.109032
0.9694,-0.098491,-0.107366
0.9722,-0.117274,-0.101906
0.9750,-0.132256,-0.097890
0.9778,-0.137626,-0.092412
0.9806,-0.141987,-0.089865
0.9833,-0.144989,-0.087715
0.9861,-0.134607,-0.086554
0.9889,-0.114579,-0.088561
0.9917,-0.103310,-0.090262
0.9944,-0.104339,-0.089747
0.9972,-0.107194,-0.093055
1.0000,-0.108841,-0.091324
1.0028,-0.110884,-0.090744
1.0056,-0.109813,-0.086682
1.0083,-0.105089,-0.081661
1.0111,-0.102938,-0.074935
1.0139,-0.105506,-0.069456
1.0167,-0.107891,-0.066264
1.0194,-0.107108,-0.063404
1.0222,-0.105087,-0.059985
1.0250,-0.104093,-0.061554
1.0278,-0.104733,-0.061680
1.0306,-0.106182,-0.062831
1.0333,-0.106686,-0.060012
1.0361,-0.105785,-0.060616
1.0389,-0.104216,-0.059925
1.0417,-0.101249,-0.056136
1.0444,-0.096249,-0.050137
1.0472,-0.091826,-0.048234
1.0500,-0.091119,-0.045955
1.0528,-0.093018,-0.040492
1.0556,-0.092420,-0.038594
1.0583,-0.085718,-0.040384
1.0611,-0.076680,-0.041077
1.0639,-0.073887,-0.042817
1.0667,-0.079533,-0.042195
1.0694,-0.085818,-0.043829
1.0722,-0.085110,-0.037464
1.0750,-0.078292,-0.031292
1.0778,-0.072055,-0.023697
1.0806,-0.071055,-0.019493
1.0833,-0.073150,-0.013607
1.0861,-0.074233,-0.008244
1.0889,-0.075482,-0.009247
1.0917,-0.078325,-0.013158
1.0944,-0.077437,-0.015392
1.0972,-0.069013,-0.019058
1.1000,-0.059113,-0.021769
1.1028,-0.055472,-0.024178
1.1056,-0.057702,-0.019398
1.1083,-0.060155,-0.015410
1.1111,-0.059729,-0.009106
1.1139,-0.057626,-0.006820
1.1167,-0.054836,-0.000402
1.1194,-0.051483,0.004660
1.1222,-0.051338,0.003282
1.1250,-0.057010,-0.004463
1.1278,-0.061139,-0.015971
1.1306,-0.056093,-0.015073
1.1333,-0.048450,-0.019777
1.1361,-0.048756,-0.017121
1.1389,-0.054195,-0.013948
1.1417,-0.056232,-0.012861
1.1444,-0.056682,0.001402
1.1472,-0.060959,0.009987
1.1500,-0.065443,0.021622
1.1528,-0.068686,0.020959
1.1556,-0.078777,0.029615
1.1583,-0.088186,0.026687
1.1611,-0.069746,0.019833
1.1639,-0.024024,0.042666
1.1667,0.008999,0.056977
1.1694,0.010954,0.078559
1.1722,0.009297,0.112949
1.1750,0.022790,0.135730
1.1778,0.039972,0.148728
1.1806,0.056955,0.139012
1.1833,0.070284,0.121657
1.1861,0.056091,0.077057
1.1889,0.039812,0.009118
1.1917,0.112712,-0.058609
1.1944,0.275563,-0.124890
1.1972,0.402748,-0.147002
1.2000,0.456665,-0.131240
1.2028,0.516098,-0.072961
1.2056,0.534835,0.021292
1.2083,0.384068,0.111907
1.2111,0.150754,0.198434
1.2139,0.052036,0.243989
1.2167,0.094161,0.237303
1.2194,0.119611,0.193852
1.2222,0.087787,0.130534
1.2250,0.068209,0.075794
1.2278,0.076869,0.015215
1.2306,0.082129,-0.020388
1.2333,0.079824,-0.021881
1.2361,0.080866,-0.010202
1.2389,0.084196,0.006624
1.2417,0.087785,0.024262
1.2444,0.091979,0.046749
1.2472,0.093769,0.041836
1.2500,0.093972,0.046444
1.2528,0.097043,0.042045
1.2556,0.099747,0.037681
1.2583,0.096697,0.032133
1.2611,0.093549,0.022163
1.2639,0.097042,0.018461
1.2667,0.100189,0.006959
1.2694,0.095214,0.012042
1.2722,0.090015,0.015700
1.2750,0.094040,0.022261
1.2778,0.100354,0.028141
1.2806,0.098805,0.030865
1.2833,0.094351,0.038315
1.2861,0.096190,0.036762
1.2889,0.100019,0.037141
1.2917,0.096759,0.030878
1.2944,0.089974,0.026386
1.2972,0.089274,0.024762
1.3000,0.093661,0.023421
1.3028,0.096083,0.017400
1.3056,0.096275,0.016514
1.3083,0.095302,0.010639
1.3111,0.089829,0.000225
1.3139,0.083959,-0.005564
1.3167,0.086838,-0.013513
1.3194,0.087640,-0.018417
1.3222,0.062017,-0.004998
1.3250,0.016027,0.010286
1.3278,-0.010725,0.032972
1.3306,-0.002604,0.059949
1.3333,0.004841,0.102864
1.3361,-0.020896,0.124610
1.3389,-0.057691,0.125601
1.3417,-0.067224,0.130004
1.3444,-0.057514,0.124839
1.3472,-0.055282,0.100617
1.3500,-0.043096,0.071933
1.3528,0.008944,0.049391
1.3556,0.074585,0.041534
1.3583,0.104643,0.032159
1.3611,0.102863,0.035089
1.3639,0.108353,0.051098
1.3667,0.130338,0.081768
1.3694,0.148812,0.098675
1.3722,0.157331,0.118451
1.3750,0.167476,0.140483
1.3778,0.181953,0.152720
1.3806,0.191848,0.153979
1.3833,0.196943,0.161698
1.3861,0.204566,0.167663
1.3889,0.213055,0.163836
1.3917,0.219685,0.154849
1.3944,0.232893,0.165620
1.3972,0.255091,0.167588
1.4000,0.273615,0.175205
1.4028,0.283653,0.175147
1.4056,0.293241,0.182913
1.4083,0.299829,0.194565
1.4111,0.292117,0.199449
1.4139,0.274592,0.201622
1.4167,0.263365,0.212777
1.4194,0.262462,0.219637
1.4222,0.264014,0.213723
1.4250,0.263936,0.206391
1.4278,0.263235,0.208401
1.4306,0.261508,0.202934
1.4333,0.258572,0.197126
1.4361,0.257004,0.193589
1.4389,0.257948,0.196635
1.4417,0.258759,0.199357
1.4444,0.257558,0.198179
1.4472,0.255753,0.202349
1.4500,0.254119,0.204438
1.4528,0.251159,0.205074
1.4556,0.246632,0.200520
1.4583,0.242464,0.199729
1.4611,0.240721,0.196999
1.4639,0.242156,0.193600
1.4667,0.241491,0.188153
1.4694,0.226908,0.188891
1.4722,0.197818,0.187536
1.4750,0.177375,0.187572
1.4778,0.186232,0.185744
1.4806,0.211669,0.187287
1.4833,0.225968,0.185277
1.4861,0.223956,0.182513
1.4889,0.220290,0.174408
1.4917,0.222680,0.168838
1.4944,0.227218,0.159999
1.4972,0.229904,0.151925
1.5000,0.229039,0.142920
1.5028,0.224345,0.141969
1.5056,0.220218,0.143174
1.5083,0.218663,0.143282
1.5111,0.208737,0.136746
1.5139,0.182574,0.141899
1.5167,0.158896,0.143580
1.5194,0.160513,0.141724
1.5222,0.171714,0.134462
1.5250,0.157941,0.134874
1.5278,0.124593,0.135051
1.5306,0.108326,0.126856
1.5333,0.115713,0.115024
1.5361,0.122196,0.114650
1.5389,0.119890,0.109036
1.5417,0.117616,0.102660
1.5444,0.112492,0.092302
1.5472,0.100999,0.095347
1.5500,0.095403,0.095168
1.5528,0.102511,0.090888
1.5556,0.109933,0.083603
1.5583,0.108239,0.087191
1.5611,0.102983,0.080819
1.5639,0.098748,0.071106
1.5667,0.094559,0.061624
1.5694,0.093800,0.061721
1.5722,0.096762,0.054912
1.5750,0.092179,0.049016
1.5778,0.075161,0.044619
1.5806,0.058465,0.054115
1.5833,0.052086,0.054513
1.5861,0.049792,0.054954
1.5889,0.043091,0.056599
1.5917,0.031242,0.062938
1.5944,0.017565,0.060592
1.5972,0.009891,0.052966
1.6000,0.016072,0.045420
1.6028,0.027400,0.042799
1.6056,0.023636,0.030243
1.6083,0.005047,0.020462
1.6111,-0.003910,0.015857
