Time_s,Raw_Preprocessed_Norm,Denoised_Norm
0.5417,0.107429,-0.000128
0.5444,0.105357,0.030826
0.5472,0.124472,0.048467
0.5500,0.110841,0.056057
0.5528,0.015732,0.064402
0.5556,-0.104538,0.059967
0.5583,-0.163329,0.046154
0.5611,-0.163903,0.027289
0.5639,-0.152236,0.009981
0.5667,-0.129417,-0.009130
0.5694,-0.090753,-0.020125
0.5722,-0.068870,-0.023351
0.5750,-0.075113,-0.022560
0.5778,-0.068225,-0.019681
0.5806,-0.025037,-0.012870
0.5833,0.018260,-0.007149
0.5861,0.027837,-0.004166
0.5889,0.019698,-0.007639
0.5917,0.019232,-0.012649
0.5944,0.023178,-0.010159
0.5972,0.022260,-0.008813
0.6000,0.021552,-0.004773
0.6028,0.025191,-0.002631
0.6056,0.028122,0.002656
0.6083,0.027792,0.007357
0.6111,0.027518,0.012862
0.6139,0.029279,0.014973
0.6167,0.032191,0.005905
0.6194,0.034729,0.009354
0.6222,0.035464,0.005100
0.6250,0.035812,0.000767
0.6278,0.039007,0.004727
0.6306,0.042167,0.007384
0.6333,0.040721,0.004138
0.6361,0.042769,0.008076
0.6389,0.054600,0.024858
0.6417,0.054114,0.016745
0.6444,0.018854,0.011593
0.6472,-0.027218,0.012239
0.6500,-0.044115,0.010194
0.6528,-0.035948,0.006618
0.6556,-0.032535,0.003814
0.6583,-0.038218,0.003062
0.6611,-0.040085,-0.001204
0.6639,-0.038094,-0.000717
0.6667,-0.038221,0.000755
0.6694,-0.038723,0.000307
0.6722,-0.037623,0.001415
0.6750,-0.037518,0.000372
0.6778,-0.038738,0.003580
0.6806,-0.038812,0.005332
0.6833,-0.038002,0.002389
0.6861,-0.038160,0.000291
0.6889,-0.038706,0.000248
0.6917,-0.038345,0.004698
0.6944,-0.037819,-0.002874
0.6972,-0.037951,-0.004820
0.7000,-0.037828,-0.003628
0.7028,-0.036923,-0.005118
0.7056,-0.036276,-0.004192
0.7083,-0.036452,-0.002684
0.7111,-0.036840,0.000961
0.7139,-0.037130,0.002432
0.7167,-0.037575,0.003850
0.7194,-0.038253,0.005681
0.7222,-0.038947,0.004693
0.7250,-0.039456,0.001780
0.7278,-0.039952,0.000590
0.7306,-0.040539,0.000092
0.7333,-0.040628,0.000738
0.7361,-0.039972,0.000156
0.7389,-0.039320,0.002225
0.7417,-0.039032,0.004106
0.7444,-0.038833,0.007041
0.7472,-0.038992,0.006623
0.7500,-0.039806,0.005859
0.7528,-0.040502,0.005339
0.7556,-0.039943,0.005257
0.7583,-0.038374,0.004646
0.7611,-0.038075,0.004930
0.7639,-0.040691,0.005947
0.7667,-0.044189,0.006960
0.7694,-0.045533,0.007925
0.7722,-0.044969,0.012678
0.7750,-0.044150,0.011699
0.7778,-0.043283,0.009394
0.7806,-0.042496,0.007534
0.7833,-0.041934,0.004750
0.7861,-0.040645,0.003667
0.7889,-0.038899,0.001911
0.7917,-0.038499,0.003911
0.7944,-0.038845,0.009116
0.7972,-0.037811,0.017025
0.8000,-0.036541,0.025201
0.8028,-0.037003,0.033418
0.8056,-0.036493,0.038970
0.8083,-0.031719,0.036778
0.8111,-0.025663,0.039104
0.8139,-0.022412,0.028152
0.8167,-0.017804,0.007174
0.8194,-0.003385,-0.012827
0.8222,0.022893,-0.029107
0.8250,0.055675,-0.040280
0.8278,0.084732,-0.045028
0.8306,0.094149,-0.028294
0.8333,0.071793,-0.009726
0.8361,0.020459,0.014250
0.8389,-0.051949,0.038611
0.8417,-0.131710,0.057649
0.8444,-0.173738,0.063623
0.8472,-0.131877,0.059461
0.8500,-0.038902,0.049458
0.8528,0.017558,0.030370
0.8556,0.013339,0.009512
0.8583,-0.000344,-0.002601
0.8611,0.005154,-0.007711
0.8639,0.011346,-0.009190
0.8667,0.008904,-0.008472
0.8694,0.009159,-0.001378
0.8722,0.014048,0.007244
0.8750,0.016082,0.015063
0.8778,0.015360,0.012770
0.8806,0.016294,0.012649
0.8833,0.018426,0.015289
0.8861,0.019732,0.012972
0.8889,0.020945,0.013004
0.8917,0.022989,0.014008
0.8944,0.025338,0.014275
0.8972,0.027494,0.011754
0.9000,0.029516,0.014811
0.9028,0.031887,0.019426
0.9056,0.035133,0.018021
0.9083,0.038647,0.019378
0.9111,0.041140,0.018919
0.9139,0.042504,0.020844
0.9167,0.043872,0.022083
0.9194,0.046717,0.020879
0.9222,0.051648,0.016844
0.9250,0.056198,0.016030
0.9278,0.057573,0.014870
0.9306,0.059929,0.012744
0.9333,0.070109,0.009192
0.9361,0.083843,0.009301
0.9389,0.089289,0.009348
0.9417,0.085029,0.008146
0.9444,0.079651,0.008665
0.9472,0.076099,0.010583
0.9500,0.071103,0.010396
0.9528,0.064879,0.009675
0.9556,0.059651,0.008815
0.9583,0.054508,0.010299
0.9611,0.048333,0.008005
0.9639,0.042030,0.006443
0.9667,0.036088,0.006800
0.9694,0.030351,0.006753
0.9722,0.024822,0.004482
0.9750,0.018819,0.003973
0.9778,0.012225,0.003780
0.9806,0.006786,0.004042
0.9833,0.003430,0.001418
0.9861,0.000891,-0.000880
0.9889,-0.001626,-0.002508
0.9917,-0.003737,-0.003559
0.9944,-0.005739,-0.005455
0.9972,-0.008135,-0.006325
1.0000,-0.010282,-0.007351
1.0028,-0.011480,-0.006997
1.0056,-0.012196,-0.006866
1.0083,-0.013147,-0.006903
1.0111,-0.014329,-0.007498
1.0139,-0.015408,-0.009334
1.0167,-0.016194,-0.011118
1.0194,-0.016620,-0.010595
1.0222,-0.017047,-0.012851
1.0250,-0.018078,-0.012961
1.0278,-0.019195,-0.011858
1.0306,-0.018955,-0.011345
1.0333,-0.017445,-0.010430
1.0361,-0.016453,-0.010390
1.0389,-0.016854,-0.009053
1.0417,-0.018228,-0.009196
1.0444,-0.020178,-0.009962
1.0472,-0.021619,-0.010304
1.0500,-0.020908,-0.011084
1.0528,-0.018555,-0.011570
1.0556,-0.016995,-0.012324
1.0583,-0.016893,-0.012817
1.0611,-0.016953,-0.013943
1.0639,-0.017058,-0.013295
1.0667,-0.018048,-0.012765
1.0694,-0.019202,-0.011382
1.0722,-0.019218,-0.009416
1.0750,-0.018547,-0.008851
1.0778,-0.018320,-0.006376
1.0806,-0.018444,-0.006682
1.0833,-0.018447,-0.006703
1.0861,-0.018585,-0.007690
1.0889,-0.019018,-0.008004
1.0917,-0.019372,-0.009307
1.0944,-0.019662,-0.010474
1.0972,-0.020284,-0.009665
1.1000,-0.020820,-0.009036
1.1028,-0.020374,-0.008178
1.1056,-0.019352,-0.007221
1.1083,-0.019093,-0.005298
1.1111,-0.019655,-0.004417
1.1139,-0.020005,-0.004131
1.1167,-0.019919,-0.002751
1.1194,-0.019863,-0.002745
1.1222,-0.020067,-0.001628
1.1250,-0.020668,-0.003932
1.1278,-0.021382,-0.004096
1.1306,-0.021232,-0.004181
1.1333,-0.019942,-0.004365
1.1361,-0.018606,-0.004529
1.1389,-0.018239,-0.003664
1.1417,-0.018903,-0.001994
1.1444,-0.020164,-0.000490
1.1472,-0.021113,-0.000643
1.1500,-0.020727,0.000252
1.1528,-0.019264,0.000807
1.1556,-0.018203,0.000825
1.1583,-0.018127,-0.000364
1.1611,-0.018158,-0.000919
1.1639,-0.017918,-0.000945
1.1667,-0.018132,-0.000318
1.1694,-0.018674,-0.000781
1.1722,-0.018295,0.001165
1.1750,-0.016993,0.001716
1.1778,-0.016143,0.002459
1.1806,-0.016095,0.002443
1.1833,-0.016386,0.003801
1.1861,-0.017250,0.004267
1.1889,-0.018338,0.003795
1.1917,-0.018272,0.001864
1.1944,-0.017168,0.001408
1.1972,-0.016437,0.002043
1.2000,-0.015952,0.001025
1.2028,-0.014937,0.001434
1.2056,-0.014194,0.002759
1.2083,-0.014329,0.003329
1.2111,-0.014209,0.004174
1.2139,-0.013336,0.004288
1.2167,-0.012898,0.006655
1.2194,-0.013284,0.005900
1.2222,-0.013389,0.005298
1.2250,-0.012949,0.003910
1.2278,-0.012802,0.002639
1.2306,-0.012625,0.002316
1.2333,-0.011559,0.002088
1.2361,-0.010790,0.001851
1.2389,-0.011699,0.001608
1.2417,-0.012606,0.003399
1.2444,-0.011780,0.003385
1.2472,-0.010932,0.005315
1.2500,-0.011274,0.007433
1.2528,-0.010820,0.007096
1.2556,-0.009120,0.007500
1.2583,-0.008440,0.005826
1.2611,-0.008806,0.004872
1.2639,-0.008629,0.003370
1.2667,-0.008789,0.002451
1.2694,-0.010104,0.000998
1.2722,-0.010686,-0.000328
1.2750,-0.009741,0.001931
1.2778,-0.008807,0.001929
1.2806,-0.008210,0.003777
1.2833,-0.007501,0.006596
1.2861,-0.007854,0.007621
1.2889,-0.009533,0.007483
1.2917,-0.010078,0.005498
1.2944,-0.008462,0.005260
1.2972,-0.007232,0.002661
1.3000,-0.007927,0.000648
1.3028,-0.008801,-0.001749
1.3056,-0.009135,-0.002838
1.3083,-0.010546,-0.001861
1.3111,-0.012561,-0.002089
1.3139,-0.012806,-0.000073
1.3167,-0.011789,0.002636
1.3194,-0.011718,0.004815
1.3222,-0.012442,0.004415
1.3250,-0.013362,0.003989
1.3278,-0.015376,0.003135
1.3306,-0.017739,0.000630
1.3333,-0.018095,-0.001631
1.3361,-0.016673,-0.002690
1.3389,-0.015610,-0.002704
1.3417,-0.015307,-0.002863
1.3444,-0.015264,-0.002015
1.3472,-0.015741,0.000838
1.3500,-0.016187,0.002849
1.3528,-0.015529,0.002380
1.3556,-0.014389,0.002654
1.3583,-0.013550,0.002473
1.3611,-0.012015,0.001052
1.3639,-0.009629,-0.002092
1.3667,-0.008277,-0.003714
1.3694,-0.008513,-0.003360
1.3722,-0.008854,-0.003600
1.3750,-0.008690,-0.003197
1.3778,-0.008508,-0.001939
1.3806,-0.008378,0.001184
1.3833,-0.008393,0.001434
1.3861,-0.008780,-0.001197
1.3889,-0.008959,-0.002494
1.3917,-0.008316,-0.006810
1.3944,-0.007420,-0.010515
1.3972,-0.007146,-0.008425
1.4000,-0.007342,-0.006925
1.4028,-0.007165,-0.005065
1.4056,-0.006467,-0.001777
1.4083,-0.006401,0.004343
1.4111,-0.007500,0.015504
1.4139,-0.007953,0.018425
1.4167,-0.007070,0.011911
1.4194,-0.007668,-0.001505
1.4222,-0.009079,-0.023469
1.4250,-0.005682,-0.052020
1.4278,-0.000232,-0.083203
1.4306,-0.000919,-0.100336
1.4333,0.001961,-0.113852
1.4361,0.021908,-0.100217
1.4389,0.033673,-0.070506
1.4417,-0.003313,-0.027994
1.4444,-0.076959,0.022605
1.4472,-0.135961,0.062594
1.4500,-0.160954,0.091334
1.4528,-0.165794,0.091877
1.4556,-0.152703,0.071851
1.4583,-0.119692,0.038591
1.4611,-0.086592,-0.006119
1.4639,-0.072096,-0.043065
1.4667,-0.066220,-0.073361
1.4694,-0.051545,-0.082827
1.4722,-0.031694,-0.073903
1.4750,-0.019547,-0.064443
1.4778,-0.014127,-0.049987
1.4806,-0.006092,-0.034391
1.4833,0.005192,-0.020222
1.4861,0.013420,-0.011530
1.4889,0.016919,-0.002272
1.4917,0.019006,-0.002602
1.4944,0.021258,-0.006377
1.4972,0.022401,-0.010376
1.5000,0.021682,-0.006162
1.5028,0.020146,-0.001655
1.5056,0.019139,-0.003537
1.5083,0.018985,-0.000325
1.5111,0.019444,0.002325
1.5139,0.020575,0.006196
1.5167,0.022469,0.010349
1.5194,0.024852,0.010939
1.5222,0.027186,0.012112
1.5250,0.028557,0.011018
1.5278,0.028332,0.009476
1.5306,0.027370,0.008447
1.5333,0.027138,0.006817
1.5361,0.027746,0.005591
1.5389,0.028387,0.007286
1.5417,0.029064,0.008927
1.5444,0.030336,0.009402
1.5472,0.031847,0.009374
1.5500,0.032743,0.011686
1.5528,0.033295,0.012166
1.5556,0.034262,0.013000
1.5583,0.035198,0.012728
1.5611,0.035564,0.012856
1.5639,0.036162,0.012140
1.5667,0.037393,0.012648
1.5694,0.038282,0.012184
1.5722,0.038691,0.012107
1.5750,0.039728,0.013295
1.5778,0.041460,0.014345
1.5806,0.043003,0.014482
1.5833,0.044437,0.015105
1.5861,0.046285,0.016888
1.5889,0.048123,0.016008
1.5917,0.049337,0.016050
1.5944,0.050194,0.016145
1.5972,0.051596,0.016511
1.6000,0.054118,0.017127
1.6028,0.057055,0.017360
1.6056,0.059223,0.019424
1.6083,0.061084,0.020901
1.6111,0.064025,0.022362
1.6139,0.067610,0.024126
1.6167,0.070410,0.025931
1.6194,0.072912,0.027102
1.6222,0.076614,0.026155
1.6250,0.081034,0.026144
1.6278,0.084057,0.027017
1.6306,0.085026,0.025858
1.6333,0.085847,0.024392
1.6361,0.088372,0.024154
1.6389,0.091963,0.025682
1.6417,0.095060,0.026809
1.6444,0.097347,0.027549
1.6472,0.098881,0.028603
1.6500,0.099632,0.029243
1.6528,0.100400,0.029873
1.6556,0.101587,0.028819
1.6583,0.102238,0.028418
1.6611,0.102030,0.027242
1.6639,0.101612,0.025470
1.6667,0.100676,0.024188
1.6694,0.098506,0.023899
1.6722,0.095446,0.022153
1.6750,0.091959,0.021323
1.6778,0.087869,0.022163
1.6806,0.083182,0.022520
1.6833,0.078153,0.021653
1.6861,0.072681,0.022459
1.6889,0.066587,0.021471
1.6917,0.060362,0.021322
1.6944,0.054900,0.020173
1.6972,0.049878,0.017014
1.7000,0.043778,0.014740
1.7028,0.036818,0.011795
1.7056,0.031160,0.009934
1.7083,0.026958,0.007700
1.7111,0.022114,0.007144
1.7139,0.016247,0.007073
1.7167,0.010807,0.007552
1.7194,0.006392,0.008199
1.7222,0.002925,0.006152
1.7250,0.000506,0.003823
1.7278,-0.001232,0.001641
1.7306,-0.002961,0.000537
1.7333,-0.005122,-0.003054
1.7361,-0.007896,-0.004491
1.7389,-0.010465,-0.003510
1.7417,-0.011268,-0.004426
1.7444,-0.010478,-0.003941
1.7472,-0.010457,-0.004878
1.7500,-0.012545,-0.004619
1.7528,-0.015421,-0.005172
1.7556,-0.017361,-0.006663
1.7583,-0.018187,-0.007566
1.7611,-0.018367,-0.009409
1.7639,-0.018038,-0.010005
1.7667,-0.017702,-0.010695
1.7694,-0.018057,-0.010778
1.7722,-0.018644,-0.010623
1.7750,-0.018624,-0.010524
1.7778,-0.018363,-0.010720
1.7806,-0.018274,-0.010589
1.7833,-0.017749,-0.009432
1.7861,-0.016911,-0.009850
1.7889,-0.017078,-0.009519
1.7917,-0.018355,-0.009762
1.7944,-0.019108,-0.010299
1.7972,-0.018611,-0.010971
1.8000,-0.018017,-0.011005
1.8028,-0.017861,-0.010856
1.8056,-0.017148,-0.010275
1.8083,-0.016219,-0.009616
1.8111,-0.017014,-0.009593
1.8139,-0.019049,-0.009971
1.8167,-0.019621,-0.010352
1.8194,-0.018624,-0.010144
1.8222,-0.018176,-0.011206
1.8250,-0.018207,-0.011499
1.8278,-0.017391,-0.010843
1.8306,-0.016571,-0.010826
1.8333,-0.017246,-0.009604
1.8361,-0.018910,-0.010067
1.8389,-0.020290,-0.009126
1.8417,-0.020941,-0.009000
1.8444,-0.020840,-0.009635
1.8472,-0.020310,-0.010037
1.8500,-0.020061,-0.010026
1.8528,-0.020186,-0.009961
1.8556,-0.020179,-0.010233
1.8583,-0.020244,-0.010846
1.8611,-0.021000,-0.010935
1.8639,-0.022006,-0.010584
1.8667,-0.022242,-0.010955
1.8694,-0.021895,-0.011075
1.8722,-0.022145,-0.009851
1.8750,-0.023125,-0.009726
1.8778,-0.023611,-0.008868
