Time(s),True_Raw_500Hz,Denoised_Resampled_500Hz
3.4740,-1390.000000,0.007935
3.4760,-1327.000000,0.010513
3.4780,-1246.000000,0.012736
3.4800,-1164.000000,0.014514
3.4820,-1093.000000,0.016102
3.4840,-1013.000000,0.017840
3.4860,-944.000000,0.019626
3.4880,-895.000000,0.021256
3.4900,-841.000000,0.022534
3.4920,-788.000000,0.023241
3.4940,-736.000000,0.023480
3.4960,-687.000000,0.023438
3.4980,-640.000000,0.023236
3.5000,-569.000000,0.023173
3.5020,-512.000000,0.023442
3.5040,-444.000000,0.024027
3.5060,-416.000000,0.025025
3.5080,-372.000000,0.026562
3.5100,-338.000000,0.028575
3.5120,-289.000000,0.030721
3.5140,-233.000000,0.032516
3.5160,-203.000000,0.033732
3.5180,-159.000000,0.034347
3.5200,-103.000000,0.034443
3.5220,-41.000000,0.034394
3.5240,2.000000,0.034602
3.5260,46.000000,0.035213
3.5280,89.000000,0.036245
3.5300,112.000000,0.037580
3.5320,152.000000,0.038974
3.5340,174.000000,0.040172
3.5360,213.000000,0.040932
3.5380,259.000000,0.041216
3.5400,306.000000,0.041256
3.5420,368.000000,0.041331
3.5440,418.000000,0.041698
3.5460,451.000000,0.042533
3.5480,449.000000,0.043774
3.5500,499.000000,0.045200
3.5520,544.000000,0.046658
3.5540,548.000000,0.047978
3.5560,604.000000,0.048801
3.5580,655.000000,0.048922
3.5600,699.000000,0.048642
3.5620,754.000000,0.048345
3.5640,794.000000,0.048161
3.5660,842.000000,0.048183
3.5680,871.000000,0.048550
3.5700,903.000000,0.049281
3.5720,951.000000,0.050140
3.5740,979.000000,0.050875
3.5760,1008.000000,0.051469
3.5780,1072.000000,0.051769
3.5800,1116.000000,0.051496
3.5820,1159.000000,0.050861
3.5840,1195.000000,0.050262
3.5860,1235.000000,0.049746
3.5880,1278.000000,0.049216
3.5900,1313.000000,0.048562
3.5920,1337.000000,0.047776
3.5940,1353.000000,0.047023
3.5960,1408.000000,0.046352
3.5980,1444.000000,0.045803
3.6000,1483.000000,0.045515
3.6020,1520.000000,0.045480
3.6040,1545.000000,0.045745
3.6060,1575.000000,0.046404
3.6080,1594.000000,0.047299
3.6100,1626.000000,0.048333
3.6120,1660.000000,0.049523
3.6140,1675.000000,0.050767
3.6160,1705.000000,0.051976
3.6180,1744.000000,0.053069
3.6200,1771.000000,0.054020
3.6220,1796.000000,0.055000
3.6240,1849.000000,0.056092
3.6260,1863.000000,0.057330
3.6280,1864.000000,0.058808
3.6300,1896.000000,0.060336
3.6320,1905.000000,0.061620
3.6340,1924.000000,0.062659
3.6360,1962.000000,0.063581
3.6380,1983.000000,0.064472
3.6400,2017.000000,0.065444
3.6420,2038.000000,0.066704
3.6440,2051.000000,0.068413
3.6460,2074.000000,0.070434
3.6480,2086.000000,0.072583
3.6500,2109.000000,0.074812
3.6520,2109.000000,0.077000
3.6540,2114.000000,0.079038
3.6560,2134.000000,0.080859
3.6580,2163.000000,0.082350
3.6600,2186.000000,0.083621
3.6620,2228.000000,0.084924
3.6640,2243.000000,0.086366
3.6660,2261.000000,0.087995
3.6680,2265.000000,0.089855
3.6700,2279.000000,0.091934
3.6720,2298.000000,0.094127
3.6740,2307.000000,0.096216
3.6760,2314.000000,0.098152
3.6780,2338.000000,0.099942
3.6800,2349.000000,0.101468
3.6820,2387.000000,0.102890
3.6840,2398.000000,0.104544
3.6860,2406.000000,0.106495
3.6880,2416.000000,0.108639
3.6900,2426.000000,0.110688
3.6920,2436.000000,0.112290
3.6940,2439.000000,0.113434
3.6960,2453.000000,0.114309
3.6980,2471.000000,0.115153
3.7000,2501.000000,0.116291
3.7020,2511.000000,0.117901
3.7040,2506.000000,0.120044
3.7060,2515.000000,0.122686
3.7080,2507.000000,0.125591
3.7100,2540.000000,0.128549
3.7120,2520.000000,0.131367
3.7140,2520.000000,0.133777
3.7160,2539.000000,0.135724
3.7180,2567.000000,0.137345
3.7200,2584.000000,0.138882
3.7220,2611.000000,0.140630
3.7240,2611.000000,0.142692
3.7260,2601.000000,0.145137
3.7280,2621.000000,0.148049
3.7300,2627.000000,0.151241
3.7320,2627.000000,0.154469
3.7340,2626.000000,0.157531
3.7360,2626.000000,0.160202
3.7380,2649.000000,0.162559
3.7400,2669.000000,0.164853
3.7420,2671.000000,0.167203
3.7440,2664.000000,0.169786
3.7460,2651.000000,0.172749
3.7480,2648.000000,0.176033
3.7500,2643.000000,0.179376
3.7520,2632.000000,0.182408
3.7540,2638.000000,0.185015
3.7560,2643.000000,0.187306
3.7580,2651.000000,0.189239
3.7600,2660.000000,0.190851
3.7620,2649.000000,0.192416
3.7640,2641.000000,0.194203
3.7660,2647.000000,0.196410
3.7680,2638.000000,0.199159
3.7700,2630.000000,0.202513
3.7720,2604.000000,0.206258
3.7740,2598.000000,0.209909
3.7760,2589.000000,0.213347
3.7780,2578.000000,0.216673
3.7800,2599.000000,0.219643
3.7820,2604.000000,0.222261
3.7840,2584.000000,0.224921
3.7860,2574.000000,0.227684
3.7880,2550.000000,0.230386
3.7900,2549.000000,0.232955
3.7920,2520.000000,0.235343
3.7940,2513.000000,0.237471
3.7960,2488.000000,0.239168
3.7980,2489.000000,0.240512
3.8000,2507.000000,0.241883
3.8020,2487.000000,0.243353
3.8040,2453.000000,0.244828
3.8060,2449.000000,0.246460
3.8080,2428.000000,0.248265
3.8100,2416.000000,0.249972
3.8120,2386.000000,0.251413
3.8140,2377.000000,0.252723
3.8160,2356.000000,0.253976
3.8180,2354.000000,0.254948
3.8200,2339.000000,0.255780
3.8220,2334.000000,0.256948
3.8240,2315.000000,0.258328
3.8260,2296.000000,0.259737
3.8280,2262.000000,0.261524
3.8300,2235.000000,0.263644
3.8320,2198.000000,0.265597
3.8340,2161.000000,0.267143
3.8360,2135.000000,0.268212
3.8380,2144.000000,0.268776
3.8400,2139.000000,0.268936
3.8420,2121.000000,0.269077
3.8440,2084.000000,0.269735
3.8460,2066.000000,0.270900
3.8480,2049.000000,0.272122
3.8500,2018.000000,0.273273
3.8520,1954.000000,0.274316
3.8540,1932.000000,0.274898
3.8560,1928.000000,0.274860
3.8580,1921.000000,0.274674
3.8600,1911.000000,0.274894
3.8620,1891.000000,0.275571
3.8640,1852.000000,0.276835
3.8660,1808.000000,0.279000
3.8680,1769.000000,0.281593
3.8700,1748.000000,0.283893
3.8720,1711.000000,0.285945
3.8740,1691.000000,0.287769
3.8760,1675.000000,0.289049
3.8780,1651.000000,0.289921
3.8800,1633.000000,0.290843
3.8820,1618.000000,0.292028
3.8840,1586.000000,0.293388
3.8860,1553.000000,0.294910
3.8880,1520.000000,0.296728
3.8900,1495.000000,0.298513
3.8920,1464.000000,0.299728
3.8940,1446.000000,0.300406
3.8960,1416.000000,0.300798
3.8980,1401.000000,0.301010
3.9000,1390.000000,0.301150
3.9020,1380.000000,0.301512
3.9040,1344.000000,0.302483
3.9060,1308.000000,0.303770
3.9080,1276.000000,0.304762
3.9100,1259.000000,0.305580
3.9120,1218.000000,0.306077
3.9140,1191.000000,0.305642
3.9160,1193.000000,0.304636
3.9180,1169.000000,0.303530
3.9200,1148.000000,0.302160
3.9220,1110.000000,0.300823
3.9240,1068.000000,0.299941
3.9260,1034.000000,0.299500
3.9280,1006.000000,0.299385
3.9300,974.000000,0.299345
3.9320,943.000000,0.299355
3.9340,906.000000,0.299351
3.9360,879.000000,0.298701
3.9380,868.000000,0.297327
3.9400,846.000000,0.295745
3.9420,816.000000,0.293992
3.9440,813.000000,0.292037
3.9460,781.000000,0.290063
3.9480,750.000000,0.288136
3.9500,712.000000,0.286104
3.9520,680.000000,0.283616
3.9540,654.000000,0.280869
3.9560,619.000000,0.278228
3.9580,612.000000,0.275295
3.9600,576.000000,0.272216
3.9620,541.000000,0.269637
3.9640,499.000000,0.267305
3.9660,471.000000,0.265245
3.9680,449.000000,0.263835
3.9700,409.000000,0.262524
3.9720,359.000000,0.260916
3.9740,340.000000,0.259024
3.9760,316.000000,0.256562
3.9780,304.000000,0.253562
3.9800,278.000000,0.250005
3.9820,269.000000,0.245835
3.9840,226.000000,0.241790
3.9860,191.000000,0.238322
3.9880,178.000000,0.235217
3.9900,132.000000,0.232447
3.9920,63.000000,0.229723
3.9940,46.000000,0.226564
3.9960,27.000000,0.222901
3.9980,1.000000,0.218932
4.0000,-23.000000,0.214975
4.0020,-65.000000,0.210984
4.0040,-85.000000,0.206909
4.0060,-113.000000,0.203242
4.0080,-139.000000,0.199765
4.0100,-192.000000,0.195868
4.0120,-221.000000,0.191741
4.0140,-246.000000,0.187014
4.0160,-284.000000,0.181138
4.0180,-299.000000,0.174984
4.0200,-291.000000,0.169214
4.0220,-333.000000,0.163650
4.0240,-399.000000,0.158411
4.0260,-420.000000,0.153359
4.0280,-434.000000,0.148170
4.0300,-484.000000,0.142855
4.0320,-515.000000,0.137153
4.0340,-543.000000,0.130910
4.0360,-557.000000,0.124319
4.0380,-566.000000,0.117406
4.0400,-603.000000,0.110531
4.0420,-653.000000,0.104202
4.0440,-689.000000,0.098253
4.0460,-721.000000,0.092246
4.0480,-744.000000,0.085919
4.0500,-799.000000,0.079220
4.0520,-835.000000,0.072171
4.0540,-836.000000,0.064652
4.0560,-855.000000,0.056914
4.0580,-888.000000,0.049453
4.0600,-919.000000,0.042216
4.0620,-956.000000,0.035237
4.0640,-986.000000,0.028821
4.0660,-1014.000000,0.022755
4.0680,-1048.000000,0.016931
4.0700,-1087.000000,0.011585
4.0720,-1119.000000,0.006491
4.0740,-1149.000000,0.001381
4.0760,-1172.000000,-0.003804
4.0780,-1195.000000,-0.009261
4.0800,-1217.000000,-0.014803
4.0820,-1253.000000,-0.020008
4.0840,-1284.000000,-0.024769
4.0860,-1315.000000,-0.028862
4.0880,-1336.000000,-0.032252
4.0900,-1379.000000,-0.035490
4.0920,-1417.000000,-0.038889
4.0940,-1441.000000,-0.042608
4.0960,-1443.000000,-0.047035
4.0980,-1476.000000,-0.051978
4.1000,-1512.000000,-0.056747
4.1020,-1532.000000,-0.060803
4.1040,-1557.000000,-0.063583
4.1060,-1609.000000,-0.064969
4.1080,-1646.000000,-0.065569
4.1100,-1694.000000,-0.065842
4.1120,-1729.000000,-0.066165
4.1140,-1749.000000,-0.067154
4.1160,-1761.000000,-0.068977
4.1180,-1793.000000,-0.071275
4.1200,-1799.000000,-0.073577
4.1220,-1842.000000,-0.075471
4.1240,-1874.000000,-0.076895
4.1260,-1911.000000,-0.077894
4.1280,-1928.000000,-0.078478
4.1300,-1982.000000,-0.078994
4.1320,-2024.000000,-0.079779
4.1340,-2067.000000,-0.080920
4.1360,-2062.000000,-0.082568
4.1380,-2091.000000,-0.084555
4.1400,-2117.000000,-0.086496
4.1420,-2154.000000,-0.088239
4.1440,-2206.000000,-0.089492
4.1460,-2244.000000,-0.090209
4.1480,-2272.000000,-0.090888
4.1500,-2314.000000,-0.091616
4.1520,-2353.000000,-0.092272
4.1540,-2387.000000,-0.093072
4.1560,-2396.000000,-0.093900
4.1580,-2430.000000,-0.094619
4.1600,-2456.000000,-0.095597
4.1620,-2486.000000,-0.096862
4.1640,-2520.000000,-0.098086
4.1660,-2557.000000,-0.099334
4.1680,-2581.000000,-0.100761
4.1700,-2621.000000,-0.102195
4.1720,-2631.000000,-0.103438
4.1740,-2682.000000,-0.104604
4.1760,-2694.000000,-0.105944
4.1780,-2713.000000,-0.107536
4.1800,-2744.000000,-0.109367
4.1820,-2781.000000,-0.111399
4.1840,-2807.000000,-0.113457
4.1860,-2834.000000,-0.115322
4.1880,-2871.000000,-0.116749
4.1900,-2911.000000,-0.117751
4.1920,-2950.000000,-0.118890
4.1940,-2977.000000,-0.120568
4.1960,-2985.000000,-0.122626
4.1980,-3017.000000,-0.124905
4.2000,-3031.000000,-0.127214
4.2020,-3073.000000,-0.129150
4.2040,-3109.000000,-0.130556
4.2060,-3142.000000,-0.131567
4.2080,-3166.000000,-0.132393
4.2100,-3210.000000,-0.133315
4.2120,-3248.000000,-0.134616
4.2140,-3269.000000,-0.136500
4.2160,-3276.000000,-0.138861
4.2180,-3301.000000,-0.141253
4.2200,-3325.000000,-0.143329
4.2220,-3355.000000,-0.144902
4.2240,-3409.000000,-0.145959
4.2260,-3433.000000,-0.146909
4.2280,-3478.000000,-0.148139
4.2300,-3511.000000,-0.149697
4.2320,-3533.000000,-0.151614
4.2340,-3559.000000,-0.153849
4.2360,-3577.000000,-0.156260
4.2380,-3606.000000,-0.158748
4.2400,-3642.000000,-0.161006
4.2420,-3669.000000,-0.162679
4.2440,-3694.000000,-0.163785
4.2460,-3721.000000,-0.164469
4.2480,-3781.000000,-0.164926
4.2500,-3826.000000,-0.165624
4.2520,-3844.000000,-0.167004
4.2540,-3851.000000,-0.169170
4.2560,-3865.000000,-0.171929
4.2580,-3890.000000,-0.174987
4.2600,-3937.000000,-0.178091
4.2620,-3948.000000,-0.180949
4.2640,-3995.000000,-0.183338
4.2660,-4025.000000,-0.185407
4.2680,-4061.000000,-0.187496
4.2700,-4097.000000,-0.189870
4.2720,-4108.000000,-0.192744
4.2740,-4136.000000,-0.196116
4.2760,-4162.000000,-0.199731
4.2780,-4187.000000,-0.203364
4.2800,-4204.000000,-0.206908
4.2820,-4238.000000,-0.210365
4.2840,-4262.000000,-0.213782
4.2860,-4290.000000,-0.217113
4.2880,-4332.000000,-0.220376
4.2900,-4372.000000,-0.223740
4.2920,-4397.000000,-0.227284
4.2940,-4412.000000,-0.231085
4.2960,-4431.000000,-0.235324
4.2980,-4467.000000,-0.239937
4.3000,-4502.000000,-0.244578
4.3020,-4528.000000,-0.249030
4.3040,-4557.000000,-0.253307
4.3060,-4584.000000,-0.257364
4.3080,-4616.000000,-0.261034
4.3100,-4647.000000,-0.264402
4.3120,-4689.000000,-0.267884
4.3140,-4694.000000,-0.271753
4.3160,-4716.000000,-0.276064
4.3180,-4747.000000,-0.280772
4.3200,-4761.000000,-0.285429
4.3220,-4779.000000,-0.289378
4.3240,-4822.000000,-0.292378
4.3260,-4857.000000,-0.294685
4.3280,-4898.000000,-0.296865
4.3300,-4925.000000,-0.299592
4.3320,-4947.000000,-0.303294
4.3340,-4957.000000,-0.308006
4.3360,-4982.000000,-0.313323
4.3380,-4986.000000,-0.318581
4.3400,-5025.000000,-0.323467
4.3420,-5060.000000,-0.328099
4.3440,-5099.000000,-0.332577
4.3460,-5125.000000,-0.337011
4.3480,-5171.000000,-0.341720
4.3500,-5206.000000,-0.346941
4.3520,-5237.000000,-0.352496
4.3540,-5238.000000,-0.358076
4.3560,-5266.000000,-0.363688
4.3580,-5291.000000,-0.369376
4.3600,-5326.000000,-0.374985
4.3620,-5362.000000,-0.380540
4.3640,-5389.000000,-0.386158
4.3660,-5406.000000,-0.391765
4.3680,-5452.000000,-0.397381
4.3700,-5464.000000,-0.403170
4.3720,-5482.000000,-0.409339
4.3740,-5509.000000,-0.416170
4.3760,-5514.000000,-0.423673
4.3780,-5532.000000,-0.431580
4.3800,-5568.000000,-0.439547
4.3820,-5607.000000,-0.446938
4.3840,-5614.000000,-0.453255
4.3860,-5638.000000,-0.458760
4.3880,-5690.000000,-0.464020
4.3900,-5725.000000,-0.469495
4.3920,-5736.000000,-0.475495
4.3940,-5746.000000,-0.481923
4.3960,-5748.000000,-0.488282
4.3980,-5762.000000,-0.493861
4.4000,-5779.000000,-0.498174
4.4020,-5826.000000,-0.501389
4.4040,-5829.000000,-0.503841
4.4060,-5839.000000,-0.505690
4.4080,-5871.000000,-0.507258
4.4100,-5867.000000,-0.508683
4.4120,-5846.000000,-0.509702
4.4140,-5835.000000,-0.510121
4.4160,-5831.000000,-0.509743
4.4180,-5820.000000,-0.508259
4.4200,-5829.000000,-0.505390
4.4220,-5816.000000,-0.500910
4.4240,-5803.000000,-0.494936
4.4260,-5771.000000,-0.487846
4.4280,-5747.000000,-0.479855
4.4300,-5710.000000,-0.471318
4.4320,-5674.000000,-0.462628
4.4340,-5616.000000,-0.453615
4.4360,-5537.000000,-0.443960
4.4380,-5477.000000,-0.433579
4.4400,-5443.000000,-0.422181
4.4420,-5386.000000,-0.409351
4.4440,-5324.000000,-0.395081
4.4460,-5258.000000,-0.379906
4.4480,-5201.000000,-0.364514
4.4500,-5112.000000,-0.349181
4.4520,-5028.000000,-0.333867
4.4540,-4936.000000,-0.318611
4.4560,-4845.000000,-0.303348
4.4580,-4752.000000,-0.287804
4.4600,-4674.000000,-0.271920
4.4620,-4586.000000,-0.255953
4.4640,-4500.000000,-0.240098
4.4660,-4406.000000,-0.224420
4.4680,-4322.000000,-0.209116
4.4700,-4227.000000,-0.194353
4.4720,-4135.000000,-0.180167
4.4740,-4019.000000,-0.166811
4.4760,-3911.000000,-0.154569
4.4780,-3809.000000,-0.143338
4.4800,-3719.000000,-0.132900
4.4820,-3641.000000,-0.122994
4.4840,-3534.000000,-0.113158
4.4860,-3446.000000,-0.103192
4.4880,-3373.000000,-0.093244
4.4900,-3258.000000,-0.083459
4.4920,-3180.000000,-0.074085
4.4940,-3066.000000,-0.065412
4.4960,-2954.000000,-0.057539
4.4980,-2860.000000,-0.050443
4.5000,-2784.000000,-0.043881
4.5020,-2701.000000,-0.037494
4.5040,-2612.000000,-0.031285
4.5060,-2523.000000,-0.025427
4.5080,-2475.000000,-0.019917
4.5100,-2404.000000,-0.014832
4.5120,-2307.000000,-0.010352
4.5140,-2207.000000,-0.006520
4.5160,-2126.000000,-0.003388
4.5180,-2051.000000,-0.000989
4.5200,-2001.000000,0.000979
4.5220,-1938.000000,0.002967
4.5240,-1878.000000,0.005155
4.5260,-1806.000000,0.007483
4.5280,-1742.000000,0.009777
4.5300,-1679.000000,0.011770
4.5320,-1613.000000,0.013271
4.5340,-1529.000000,0.014341
4.5360,-1465.000000,0.015196
4.5380,-1397.000000,0.015979
4.5400,-1351.000000,0.016690
4.5420,-1316.000000,0.017364
4.5440,-1244.000000,0.018079
4.5460,-1225.000000,0.018786
4.5480,-1181.000000,0.019467
4.5500,-1132.000000,0.020213
4.5520,-1075.000000,0.020994
4.5540,-1009.000000,0.021755
4.5560,-961.000000,0.022564
4.5580,-925.000000,0.023438
4.5600,-881.000000,0.024394
4.5620,-848.000000,0.025422
4.5640,-784.000000,0.026331
4.5660,-752.000000,0.027110
4.5680,-718.000000,0.027946
4.5700,-676.000000,0.028839
4.5720,-632.000000,0.029869
4.5740,-582.000000,0.031174
4.5760,-539.000000,0.032487
4.5780,-506.000000,0.033721
4.5800,-474.000000,0.035257
4.5820,-443.000000,0.037130
4.5840,-386.000000,0.039088
4.5860,-374.000000,0.041083
4.5880,-334.000000,0.043027
4.5900,-289.000000,0.044750
4.5920,-249.000000,0.046139
4.5940,-197.000000,0.047165
4.5960,-167.000000,0.048074
4.5980,-127.000000,0.049034
4.6000,-79.000000,0.049955
4.6020,-57.000000,0.051080
4.6040,-27.000000,0.052545
4.6060,-14.000000,0.053866
4.6080,14.000000,0.054864
4.6100,61.000000,0.055752
4.6120,98.000000,0.056358
4.6140,156.000000,0.056556
4.6160,196.000000,0.056476
4.6180,220.000000,0.056145
4.6200,249.000000,0.055813
4.6220,306.000000,0.055906
4.6240,341.000000,0.056509
4.6260,378.000000,0.057426
4.6280,412.000000,0.058390
4.6300,439.000000,0.059210
4.6320,501.000000,0.059775
4.6340,548.000000,0.059942
4.6360,580.000000,0.059802
4.6380,615.000000,0.059749
4.6400,636.000000,0.060133
4.6420,671.000000,0.061183
4.6440,698.000000,0.062845
4.6460,708.000000,0.064808
4.6480,736.000000,0.066805
4.6500,799.000000,0.068317
4.6520,838.000000,0.068915
4.6540,860.000000,0.069037
4.6560,913.000000,0.069101
4.6580,926.000000,0.068947
4.6600,936.000000,0.068748
4.6620,967.000000,0.068916
4.6640,999.000000,0.069658
4.6660,994.000000,0.071247
4.6680,1029.000000,0.073659
4.6700,1053.000000,0.076381
4.6720,1087.000000,0.078995
4.6740,1123.000000,0.081231
4.6760,1166.000000,0.082920
4.6780,1181.000000,0.084217
4.6800,1201.000000,0.085542
4.6820,1230.000000,0.087341
4.6840,1248.000000,0.089676
4.6860,1244.000000,0.092250
4.6880,1244.000000,0.094968
4.6900,1265.000000,0.097692
4.6920,1316.000000,0.100047
4.6940,1351.000000,0.102204
4.6960,1374.000000,0.104697
4.6980,1373.000000,0.107492
4.7000,1384.000000,0.110374
4.7020,1399.000000,0.113421
4.7040,1413.000000,0.116534
4.7060,1409.000000,0.119406
4.7080,1438.000000,0.121913
4.7100,1467.000000,0.124060
4.7120,1496.000000,0.126062
4.7140,1509.000000,0.128257
4.7160,1506.000000,0.130600
4.7180,1515.000000,0.132836
4.7200,1526.000000,0.134965
4.7220,1534.000000,0.137050
4.7240,1549.000000,0.139181
4.7260,1551.000000,0.141526
4.7280,1565.000000,0.143960
4.7300,1564.000000,0.146326
4.7320,1596.000000,0.148768
4.7340,1605.000000,0.151317
4.7360,1607.000000,0.153865
4.7380,1627.000000,0.156441
4.7400,1626.000000,0.159095
4.7420,1631.000000,0.161854
4.7440,1648.000000,0.164652
4.7460,1646.000000,0.167480
4.7480,1658.000000,0.170469
4.7500,1677.000000,0.173304
4.7520,1695.000000,0.175587
4.7540,1699.000000,0.177695
4.7560,1703.000000,0.179986
4.7580,1698.000000,0.182384
4.7600,1711.000000,0.185015
4.7620,1714.000000,0.187863
4.7640,1718.000000,0.190784
4.7660,1698.000000,0.193947
4.7680,1698.000000,0.197171
4.7700,1714.000000,0.200079
4.7720,1734.000000,0.202820
4.7740,1758.000000,0.205563
4.7760,1749.000000,0.208264
4.7780,1740.000000,0.210944
4.7800,1751.000000,0.213684
4.7820,1762.000000,0.216736
4.7840,1742.000000,0.220131
4.7860,1704.000000,0.223472
4.7880,1715.000000,0.226591
4.7900,1726.000000,0.229441
4.7920,1735.000000,0.231835
4.7940,1743.000000,0.234010
4.7960,1725.000000,0.236376
4.7980,1710.000000,0.238980
4.8000,1698.000000,0.241927
4.8020,1701.000000,0.245513
4.8040,1694.000000,0.249712
4.8060,1669.000000,0.254008
4.8080,1659.000000,0.257912
4.8100,1662.000000,0.261360
4.8120,1656.000000,0.264223
4.8140,1656.000000,0.266244
4.8160,1668.000000,0.267808
4.8180,1639.000000,0.269607
4.8200,1639.000000,0.271763
4.8220,1623.000000,0.274059
4.8240,1597.000000,0.276421
4.8260,1570.000000,0.278787
4.8280,1559.000000,0.280819
4.8300,1553.000000,0.282135
4.8320,1570.000000,0.282868
4.8340,1555.000000,0.283345
4.8360,1518.000000,0.283549
4.8380,1513.000000,0.283600
4.8400,1484.000000,0.283958
4.8420,1462.000000,0.284792
4.8440,1432.000000,0.285928
4.8460,1414.000000,0.287349
4.8480,1403.000000,0.288986
4.8500,1397.000000,0.290314
4.8520,1378.000000,0.290948
4.8540,1364.000000,0.291192
4.8560,1342.000000,0.291320
4.8580,1313.000000,0.291305
4.8600,1298.000000,0.291464
4.8620,1280.000000,0.292146
4.8640,1248.000000,0.293179
4.8660,1216.000000,0.294243
4.8680,1191.000000,0.295144
4.8700,1179.000000,0.295759
4.8720,1167.000000,0.295892
4.8740,1150.000000,0.295328
4.8760,1136.000000,0.294387
4.8780,1109.000000,0.293675
4.8800,1065.000000,0.293261
4.8820,1036.000000,0.293105
4.8840,999.000000,0.293514
4.8860,978.000000,0.294455
4.8880,963.000000,0.295466
4.8900,939.000000,0.296357
4.8920,919.000000,0.297267
4.8940,894.000000,0.298158
4.8960,875.000000,0.298898
4.8980,833.000000,0.299775
4.9000,818.000000,0.301098
4.9020,801.000000,0.302640
4.9040,752.000000,0.304213
4.9060,722.000000,0.305863
4.9080,701.000000,0.307337
4.9100,683.000000,0.308338
4.9120,666.000000,0.308881
4.9140,668.000000,0.309138
4.9160,618.000000,0.309289
4.9180,562.000000,0.309411
4.9200,540.000000,0.309692
4.9220,529.000000,0.310486
4.9240,479.000000,0.311724
4.9260,447.000000,0.313030
4.9280,434.000000,0.314343
4.9300,404.000000,0.315597
4.9320,388.000000,0.316453
4.9340,377.000000,0.316816
4.9360,331.000000,0.317008
4.9380,293.000000,0.317270
4.9400,274.000000,0.317583
4.9420,266.000000,0.318047
4.9440,201.000000,0.318787
4.9460,152.000000,0.319504
4.9480,134.000000,0.319931
4.9500,126.000000,0.320232
4.9520,99.000000,0.320518
4.9540,72.000000,0.320726
4.9560,26.000000,0.320909
4.9580,-10.000000,0.321197
4.9600,-37.000000,0.321579
4.9620,-47.000000,0.321780
4.9640,-75.000000,0.321614
4.9660,-109.000000,0.321224
4.9680,-143.000000,0.320598
4.9700,-170.000000,0.319553
4.9720,-181.000000,0.318196
4.9740,-204.000000,0.316704
4.9760,-255.000000,0.315068
4.9780,-293.000000,0.313340
4.9800,-311.000000,0.311740
4.9820,-340.000000,0.310398
4.9840,-376.000000,0.309121
4.9860,-411.000000,0.307748
4.9880,-436.000000,0.306372
4.9900,-457.000000,0.304866
4.9920,-477.000000,0.302995
4.9940,-506.000000,0.300849
4.9960,-536.000000,0.298471
4.9980,-580.000000,0.295808
5.0000,-616.000000,0.293040
5.0020,-625.000000,0.290461
5.0040,-681.000000,0.288334
5.0060,-712.000000,0.286603
5.0080,-750.000000,0.284904
5.0100,-774.000000,0.283046
5.0120,-809.000000,0.280809
5.0140,-814.000000,0.277858
5.0160,-837.000000,0.274333
5.0180,-868.000000,0.270665
5.0200,-918.000000,0.267148
5.0220,-949.000000,0.264044
5.0240,-1005.000000,0.261524
5.0260,-1029.000000,0.259553
5.0280,-1039.000000,0.257749
5.0300,-1074.000000,0.255541
5.0320,-1085.000000,0.252797
5.0340,-1120.000000,0.249611
5.0360,-1167.000000,0.245995
5.0380,-1194.000000,0.242322
5.0400,-1215.000000,0.238905
5.0420,-1251.000000,0.235609
5.0440,-1300.000000,0.232423
5.0460,-1339.000000,0.229299
5.0480,-1368.000000,0.225907
5.0500,-1383.000000,0.222000
5.0520,-1410.000000,0.217420
5.0540,-1441.000000,0.212309
5.0560,-1480.000000,0.207213
5.0580,-1537.000000,0.202495
5.0600,-1560.000000,0.198282
5.0620,-1600.000000,0.194558
5.0640,-1651.000000,0.190973
5.0660,-1679.000000,0.187170
5.0680,-1691.000000,0.182942
5.0700,-1718.000000,0.178113
5.0720,-1746.000000,0.172655
5.0740,-1759.000000,0.166612
5.0760,-1807.000000,0.160244
5.0780,-1844.000000,0.154009
5.0800,-1879.000000,0.147989
5.0820,-1910.000000,0.142108
5.0840,-1951.000000,0.136399
5.0860,-1975.000000,0.130608
5.0880,-1996.000000,0.124616
5.0900,-2032.000000,0.118669
5.0920,-2056.000000,0.112698
5.0940,-2087.000000,0.106476
5.0960,-2126.000000,0.100028
5.0980,-2154.000000,0.093439
5.1000,-2182.000000,0.086898
5.1020,-2226.000000,0.080671
5.1040,-2276.000000,0.074868
5.1060,-2309.000000,0.069446
5.1080,-2338.000000,0.064177
5.1100,-2363.000000,0.058752
5.1120,-2389.000000,0.053058
5.1140,-2412.000000,0.047110
5.1160,-2452.000000,0.040936
5.1180,-2490.000000,0.034641
5.1200,-2506.000000,0.028443
5.1220,-2555.000000,0.022569
5.1240,-2610.000000,0.017063
5.1260,-2636.000000,0.011844
5.1280,-2654.000000,0.006849
5.1300,-2666.000000,0.001987
5.1320,-2705.000000,-0.002861
5.1340,-2745.000000,-0.007751
5.1360,-2771.000000,-0.012614
5.1380,-2807.000000,-0.017212
5.1400,-2837.000000,-0.021278
5.1420,-2884.000000,-0.024704
5.1440,-2928.000000,-0.027653
5.1460,-2969.000000,-0.030498
5.1480,-2987.000000,-0.033516
5.1500,-2997.000000,-0.036823
5.1520,-3022.000000,-0.040383
5.1540,-3061.000000,-0.043882
5.1560,-3114.000000,-0.046974
5.1580,-3147.000000,-0.049476
5.1600,-3157.000000,-0.051348
5.1620,-3203.000000,-0.052904
5.1640,-3225.000000,-0.054470
