Time(s),True_Raw_500Hz,Denoised_Resampled_500Hz
1.3800,3453.000000,0.194768
1.3820,3486.000000,0.196547
1.3840,3454.000000,0.199557
1.3860,3474.000000,0.199582
1.3880,3538.000000,0.199420
1.3900,3616.000000,0.198327
1.3920,3597.000000,0.195189
1.3940,3657.000000,0.196190
1.3960,3692.000000,0.198701
1.3980,3702.000000,0.199522
1.4000,3709.000000,0.201117
1.4020,3778.000000,0.199999
1.4040,3746.000000,0.199572
1.4060,3755.000000,0.204222
1.4080,3772.000000,0.206628
1.4100,3823.000000,0.206965
1.4120,3841.000000,0.207380
1.4140,3895.000000,0.204964
1.4160,3922.000000,0.205028
1.4180,3901.000000,0.207209
1.4200,3956.000000,0.205897
1.4220,4034.000000,0.204088
1.4240,4053.000000,0.202059
1.4260,4056.000000,0.201686
1.4280,4079.000000,0.205385
1.4300,4083.000000,0.205892
1.4320,4156.000000,0.205073
1.4340,4177.000000,0.208020
1.4360,4146.000000,0.210475
1.4380,4169.000000,0.215274
1.4400,4192.000000,0.220209
1.4420,4207.000000,0.217873
1.4440,4214.000000,0.216126
1.4460,4196.000000,0.216414
1.4480,4232.000000,0.214131
1.4500,4291.000000,0.214829
1.4520,4291.000000,0.213945
1.4540,4328.000000,0.208116
1.4560,4341.000000,0.206160
1.4580,4343.000000,0.205218
1.4600,4332.000000,0.202898
1.4620,4346.000000,0.203381
1.4640,4361.000000,0.201910
1.4660,4336.000000,0.199071
1.4680,4347.000000,0.199035
1.4700,4405.000000,0.199379
1.4720,4401.000000,0.200323
1.4740,4419.000000,0.199808
1.4760,4431.000000,0.198414
1.4780,4428.000000,0.200950
1.4800,4387.000000,0.201415
1.4820,4365.000000,0.199475
1.4840,4386.000000,0.200170
1.4860,4344.000000,0.196520
1.4880,4349.000000,0.191757
1.4900,4417.000000,0.192123
1.4920,4376.000000,0.188557
1.4940,4338.000000,0.182826
1.4960,4363.000000,0.180886
1.4980,4343.000000,0.178652
1.5000,4338.000000,0.178552
1.5020,4315.000000,0.179162
1.5040,4234.000000,0.176184
1.5060,4171.000000,0.175344
1.5080,4199.000000,0.175019
1.5100,4210.000000,0.172400
1.5120,4183.000000,0.171723
1.5140,4164.000000,0.169864
1.5160,4154.000000,0.166708
1.5180,4004.000000,0.165174
1.5200,4039.000000,0.162215
1.5220,4052.000000,0.159584
1.5240,4028.000000,0.156440
1.5260,3993.000000,0.151739
1.5280,3927.000000,0.151993
1.5300,3881.000000,0.151118
1.5320,3888.000000,0.144037
1.5340,3874.000000,0.140297
1.5360,3809.000000,0.139040
1.5380,3701.000000,0.138155
1.5400,3699.000000,0.140525
1.5420,3681.000000,0.138621
1.5440,3712.000000,0.132324
1.5460,3664.000000,0.128692
1.5480,3619.000000,0.127805
1.5500,3629.000000,0.129915
1.5520,3543.000000,0.127996
1.5540,3439.000000,0.118800
1.5560,3394.000000,0.113119
1.5580,3409.000000,0.109393
1.5600,3456.000000,0.104495
1.5620,3389.000000,0.103038
1.5640,3352.000000,0.097379
1.5660,3363.000000,0.088695
1.5680,3334.000000,0.085327
1.5700,3303.000000,0.081979
1.5720,3253.000000,0.081521
1.5740,3220.000000,0.082012
1.5760,3197.000000,0.071636
1.5780,3131.000000,0.062293
1.5800,3121.000000,0.060985
1.5820,3106.000000,0.058376
1.5840,3109.000000,0.057798
1.5860,3109.000000,0.052875
1.5880,3099.000000,0.037219
1.5900,3088.000000,0.028292
1.5920,3116.000000,0.031373
1.5940,2926.000000,0.037606
1.5960,2921.000000,0.038349
1.5980,2887.000000,0.025789
1.6000,2918.000000,0.014756
1.6020,2961.000000,0.015835
1.6040,2909.000000,0.015864
1.6060,2868.000000,0.014335
1.6080,2848.000000,0.008639
