Time(s),True_Raw_500Hz,Denoised_Resampled_500Hz
3.3040,2502.000000,0.385039
3.3060,2484.000000,0.389919
3.3080,2468.000000,0.392657
3.3100,2457.000000,0.392560
3.3120,2453.000000,0.390413
3.3140,2441.000000,0.384963
3.3160,2428.000000,0.385849
3.3180,2433.000000,0.391123
3.3200,2423.000000,0.388917
3.3220,2406.000000,0.382388
3.3240,2378.000000,0.376241
3.3260,2363.000000,0.373181
3.3280,2354.000000,0.376335
3.3300,2339.000000,0.377513
3.3320,2329.000000,0.373197
3.3340,2303.000000,0.368612
3.3360,2289.000000,0.363864
3.3380,2290.000000,0.361495
3.3400,2278.000000,0.361052
3.3420,2267.000000,0.358481
3.3440,2243.000000,0.358067
3.3460,2227.000000,0.358271
3.3480,2202.000000,0.356756
3.3500,2186.000000,0.359848
3.3520,2168.000000,0.362173
3.3540,2132.000000,0.359467
3.3560,2104.000000,0.358572
3.3580,2101.000000,0.355449
3.3600,2098.000000,0.348661
3.3620,2086.000000,0.344695
3.3640,2051.000000,0.339133
3.3660,2006.000000,0.330308
3.3680,1991.000000,0.322652
3.3700,1979.000000,0.316347
3.3720,1955.000000,0.313468
3.3740,1928.000000,0.312065
3.3760,1913.000000,0.308404
3.3780,1883.000000,0.305355
3.3800,1853.000000,0.303157
3.3820,1834.000000,0.303005
3.3840,1811.000000,0.305520
3.3860,1776.000000,0.304948
3.3880,1741.000000,0.303395
3.3900,1731.000000,0.302495
3.3920,1704.000000,0.298689
3.3940,1669.000000,0.298131
3.3960,1642.000000,0.298392
3.3980,1615.000000,0.290782
3.4000,1566.000000,0.283380
3.4020,1563.000000,0.279009
3.4040,1518.000000,0.273656
3.4060,1493.000000,0.271564
3.4080,1476.000000,0.267886
3.4100,1439.000000,0.258651
3.4120,1416.000000,0.251420
3.4140,1387.000000,0.247565
3.4160,1343.000000,0.247719
3.4180,1325.000000,0.249217
3.4200,1302.000000,0.242218
3.4220,1266.000000,0.231207
3.4240,1240.000000,0.225352
3.4260,1206.000000,0.224608
3.4280,1188.000000,0.226937
3.4300,1156.000000,0.223535
3.4320,1114.000000,0.212375
3.4340,1092.000000,0.203644
3.4360,1072.000000,0.198281
3.4380,1066.000000,0.196274
3.4400,1031.000000,0.196640
3.4420,996.000000,0.189502
3.4440,959.000000,0.179861
3.4460,928.000000,0.175848
3.4480,901.000000,0.171710
3.4500,869.000000,0.168867
3.4520,846.000000,0.165799
3.4540,808.000000,0.155443
3.4560,778.000000,0.145316
3.4580,756.000000,0.139897
3.4600,751.000000,0.136229
3.4620,703.000000,0.131783
3.4640,666.000000,0.118817
3.4660,638.000000,0.103190
3.4680,604.000000,0.094992
3.4700,569.000000,0.087860
3.4720,550.000000,0.082697
3.4740,524.000000,0.078237
3.4760,496.000000,0.064778
3.4780,473.000000,0.054125
3.4800,447.000000,0.052194
3.4820,404.000000,0.048056
3.4840,381.000000,0.044670
3.4860,358.000000,0.037342
3.4880,315.000000,0.020346
3.4900,279.000000,0.011113
3.4920,252.000000,0.012114
3.4940,218.000000,0.012719
3.4960,181.000000,0.010324
3.4980,138.000000,-0.006666
3.5000,112.000000,-0.033221
3.5020,82.000000,-0.043099
3.5040,56.000000,-0.037231
3.5060,24.000000,-0.035334
3.5080,-7.000000,-0.046416
3.5100,-34.000000,-0.066339
3.5120,-62.000000,-0.079081
3.5140,-106.000000,-0.076650
3.5160,-143.000000,-0.068055
3.5180,-161.000000,-0.065773
3.5200,-202.000000,-0.074680
3.5220,-226.000000,-0.083245
3.5240,-257.000000,-0.085650
3.5260,-302.000000,-0.094143
3.5280,-322.000000,-0.109301
3.5300,-352.000000,-0.126142
3.5320,-376.000000,-0.144357
3.5340,-397.000000,-0.156768
3.5360,-439.000000,-0.171635
3.5380,-473.000000,-0.197263
3.5400,-510.000000,-0.216038
3.5420,-524.000000,-0.227901
3.5440,-564.000000,-0.242258
3.5460,-594.000000,-0.245540
3.5480,-626.000000,-0.239979
3.5500,-658.000000,-0.239383
3.5520,-684.000000,-0.240006
3.5540,-725.000000,-0.238905
3.5560,-759.000000,-0.234758
3.5580,-793.000000,-0.231644
3.5600,-824.000000,-0.238584
3.5620,-863.000000,-0.246784
3.5640,-881.000000,-0.254249
3.5660,-907.000000,-0.267874
3.5680,-924.000000,-0.276532
3.5700,-958.000000,-0.284814
3.5720,-980.000000,-0.305080
3.5740,-997.000000,-0.325816
3.5760,-1043.000000,-0.346700
3.5780,-1097.000000,-0.367903
3.5800,-1118.000000,-0.376398
3.5820,-1162.000000,-0.380486
3.5840,-1181.000000,-0.382532
3.5860,-1188.000000,-0.382243
3.5880,-1326.000000,-0.403407
3.5900,-1359.000000,-0.426447
3.5920,-1402.000000,-0.412164
3.5940,-1435.000000,-0.389457
3.5960,-1471.000000,-0.389970
3.5980,-1486.000000,-0.401134
3.6000,-1513.000000,-0.415528
3.6020,-1552.000000,-0.425535
3.6040,-1573.000000,-0.424930
3.6060,-1598.000000,-0.429921
3.6080,-1634.000000,-0.445578
3.6100,-1670.000000,-0.456587
3.6120,-1703.000000,-0.458190
3.6140,-1729.000000,-0.462613
3.6160,-1774.000000,-0.479493
3.6180,-1816.000000,-0.498042
3.6200,-1838.000000,-0.502260
3.6220,-1864.000000,-0.492268
3.6240,-1893.000000,-0.483280
3.6260,-1932.000000,-0.494417
3.6280,-1949.000000,-0.518062
3.6300,-1983.000000,-0.529111
3.6320,-2266.000000,-0.533211
3.6340,-2287.000000,-0.538754
3.6360,-2332.000000,-0.534775
3.6380,-2368.000000,-0.535298
3.6400,-2382.000000,-0.551441
3.6420,-2424.000000,-0.559578
3.6440,-2454.000000,-0.554587
3.6460,-2491.000000,-0.553920
3.6480,-2515.000000,-0.562661
3.6500,-2547.000000,-0.579754
3.6520,-2576.000000,-0.598404
3.6540,-2610.000000,-0.606925
3.6560,-2755.000000,-0.605483
3.6580,-2771.000000,-0.608128
3.6600,-2800.000000,-0.623579
3.6620,-2839.000000,-0.635217
3.6640,-2876.000000,-0.630565
3.6660,-2910.000000,-0.627380
3.6680,-2947.000000,-0.631495
3.6700,-2967.000000,-0.632477
3.6720,-3020.000000,-0.633372
3.6740,-3034.000000,-0.632712
3.6760,-3060.000000,-0.632707
3.6780,-3098.000000,-0.642759
3.6800,-3126.000000,-0.645583
3.6820,-3151.000000,-0.635089
3.6840,-3178.000000,-0.635176
3.6860,-3232.000000,-0.643396
3.6880,-3250.000000,-0.648461
3.6900,-3277.000000,-0.659538
3.6920,-3312.000000,-0.673674
3.6940,-3337.000000,-0.684352
3.6960,-3371.000000,-0.696094
3.6980,-3415.000000,-0.707539
3.7000,-3434.000000,-0.716906
3.7020,-3472.000000,-0.721913
3.7040,-3517.000000,-0.719872
3.7060,-3532.000000,-0.719263
3.7080,-3589.000000,-0.721461
3.7100,-3627.000000,-0.716620
3.7120,-3654.000000,-0.708736
3.7140,-3679.000000,-0.710742
3.7160,-3720.000000,-0.724100
3.7180,-3759.000000,-0.739119
3.7200,-3769.000000,-0.749342
3.7220,-3784.000000,-0.754813
3.7240,-3825.000000,-0.755354
3.7260,-3855.000000,-0.758822
3.7280,-3895.000000,-0.771960
3.7300,-3916.000000,-0.781396
3.7320,-3957.000000,-0.780694
3.7340,-3993.000000,-0.781824
3.7360,-4024.000000,-0.789290
3.7380,-4054.000000,-0.802550
3.7400,-4087.000000,-0.816937
3.7420,-4177.000000,-0.822826
3.7440,-4388.000000,-0.824341
3.7460,-4422.000000,-0.827236
3.7480,-4457.000000,-0.832075
3.7500,-4493.000000,-0.845467
3.7520,-4531.000000,-0.858826
3.7540,-4554.000000,-0.857099
3.7560,-4563.000000,-0.848957
3.7580,-4594.000000,-0.846983
3.7600,-4645.000000,-0.852449
3.7620,-4668.000000,-0.859159
3.7640,-4692.000000,-0.858821
3.7660,-4697.000000,-0.855409
3.7680,-4725.000000,-0.849877
3.7700,-4760.000000,-0.838036
3.7720,-4787.000000,-0.830776
3.7740,-4819.000000,-0.826446
3.7760,-4824.000000,-0.816135
3.7780,-4838.000000,-0.815668
3.7800,-4868.000000,-0.825968
3.7820,-4871.000000,-0.831563
3.7840,-4892.000000,-0.838392
3.7860,-4891.000000,-0.848787
3.7880,-4872.000000,-0.859316
3.7900,-4886.000000,-0.870894
3.7920,-4883.000000,-0.870603
3.7940,-4889.000000,-0.860738
3.7960,-4886.000000,-0.857844
3.7980,-4876.000000,-0.852894
3.8000,-4852.000000,-0.841910
3.8020,-4834.000000,-0.837265
3.8040,-4827.000000,-0.836478
3.8060,-4797.000000,-0.834845
3.8080,-4770.000000,-0.830330
3.8100,-4742.000000,-0.818323
3.8120,-4697.000000,-0.800892
3.8140,-4664.000000,-0.779200
3.8160,-4628.000000,-0.759575
3.8180,-4571.000000,-0.749830
3.8200,-4536.000000,-0.738658
3.8220,-4483.000000,-0.722143
3.8240,-4427.000000,-0.711972
3.8260,-4377.000000,-0.708189
3.8280,-4314.000000,-0.709032
3.8300,-4247.000000,-0.710860
3.8320,-4184.000000,-0.702421
3.8340,-4116.000000,-0.685977
3.8360,-4037.000000,-0.668842
3.8380,-3966.000000,-0.654096
3.8400,-3897.000000,-0.644328
3.8420,-3802.000000,-0.625936
3.8440,-3708.000000,-0.590208
3.8460,-3627.000000,-0.558227
3.8480,-3534.000000,-0.546216
3.8500,-3441.000000,-0.543620
3.8520,-3342.000000,-0.531593
3.8540,-3257.000000,-0.505021
3.8560,-3163.000000,-0.476411
3.8580,-3045.000000,-0.457083
3.8600,-2944.000000,-0.450316
3.8620,-2848.000000,-0.447039
3.8640,-2751.000000,-0.428570
3.8660,-2625.000000,-0.403118
3.8680,-1964.000000,-0.392586
3.8700,-1855.000000,-0.391092
3.8720,-1734.000000,-0.387935
3.8740,-1630.000000,-0.373462
3.8760,-1509.000000,-0.336456
3.8780,-1407.000000,-0.298071
3.8800,-1299.000000,-0.278425
3.8820,-1166.000000,-0.263464
3.8840,-1052.000000,-0.243531
3.8860,-924.000000,-0.214042
3.8880,-827.000000,-0.174491
3.8900,-719.000000,-0.145568
3.8920,-617.000000,-0.135754
3.8940,-512.000000,-0.131551
3.8960,-412.000000,-0.117440
3.8980,-302.000000,-0.086660
3.9000,-188.000000,-0.059549
3.9020,-105.000000,-0.048020
3.9040,-9.000000,-0.032359
3.9060,91.000000,-0.009361
3.9080,211.000000,0.018018
3.9100,295.000000,0.052865
3.9120,383.000000,0.075502
3.9140,486.000000,0.086255
3.9160,557.000000,0.108035
3.9180,642.000000,0.135946
3.9200,734.000000,0.166486
3.9220,826.000000,0.197762
3.9240,897.000000,0.211629
3.9260,975.000000,0.217567
3.9280,1049.000000,0.232730
3.9300,1125.000000,0.251232
3.9320,1203.000000,0.271632
3.9340,1274.000000,0.286436
3.9360,1344.000000,0.288457
3.9380,1544.000000,0.291577
3.9400,1598.000000,0.301512
3.9420,1676.000000,0.317284
3.9440,1746.000000,0.334949
3.9460,1812.000000,0.339682
3.9480,1868.000000,0.341156
3.9500,2038.000000,0.356118
3.9520,2094.000000,0.375412
3.9540,2138.000000,0.395091
3.9560,2193.000000,0.409877
3.9580,2243.000000,0.410880
3.9600,2289.000000,0.414912
3.9620,2332.000000,0.431159
3.9640,2371.000000,0.448670
3.9660,2424.000000,0.461642
3.9680,2469.000000,0.463456
3.9700,2514.000000,0.461992
3.9720,2539.000000,0.473236
3.9740,2585.000000,0.489426
3.9760,2624.000000,0.502472
3.9780,2652.000000,0.509128
3.9800,2696.000000,0.505522
3.9820,2733.000000,0.508571
3.9840,2750.000000,0.524440
3.9860,2770.000000,0.536873
3.9880,2807.000000,0.541982
3.9900,2838.000000,0.538732
3.9920,2867.000000,0.533771
3.9940,2904.000000,0.542232
3.9960,2941.000000,0.553383
3.9980,2966.000000,0.557037
4.0000,2981.000000,0.558870
4.0020,2985.000000,0.556011
4.0040,3004.000000,0.556813
4.0060,3025.000000,0.566346
4.0080,3059.000000,0.569030
4.0100,3072.000000,0.569412
4.0120,3084.000000,0.574598
4.0140,3093.000000,0.574867
4.0160,3121.000000,0.575190
4.0180,3143.000000,0.577040
4.0200,3150.000000,0.575040
4.0220,3168.000000,0.577949
4.0240,3160.000000,0.582352
4.0260,3179.000000,0.580357
4.0280,3200.000000,0.577595
4.0300,3195.000000,0.572630
4.0320,3203.000000,0.567410
4.0340,3215.000000,0.568090
4.0360,3215.000000,0.568869
4.0380,3225.000000,0.568176
4.0400,3232.000000,0.566381
4.0420,3235.000000,0.563592
4.0440,3255.000000,0.566866
4.0460,3261.000000,0.569719
4.0480,3254.000000,0.566350
4.0500,3262.000000,0.567427
4.0520,3262.000000,0.571294
4.0540,3288.000000,0.573417
4.0560,3275.000000,0.576938
4.0580,3279.000000,0.575000
4.0600,3284.000000,0.568244
4.0620,3283.000000,0.565247
4.0640,3276.000000,0.564819
4.0660,3288.000000,0.566982
4.0680,3309.000000,0.567954
4.0700,3299.000000,0.563852
4.0720,3312.000000,0.563857
4.0740,3316.000000,0.566876
4.0760,3313.000000,0.564294
4.0780,3308.000000,0.559170
4.0800,3301.000000,0.554655
4.0820,3315.000000,0.555078
4.0840,3309.000000,0.560598
4.0860,3321.000000,0.560295
4.0880,3329.000000,0.555250
4.0900,3329.000000,0.551457
4.0920,3344.000000,0.547342
4.0940,3347.000000,0.548080
4.0960,3342.000000,0.551881
4.0980,3337.000000,0.549833
4.1000,3327.000000,0.546663
4.1020,3329.000000,0.546690
4.1040,3343.000000,0.549481
4.1060,3333.000000,0.554556
4.1080,3346.000000,0.553765
4.1100,3344.000000,0.546512
4.1120,3340.000000,0.541360
4.1140,3344.000000,0.541602
4.1160,3332.000000,0.548329
4.1180,3331.000000,0.552082
4.1200,3340.000000,0.543163
4.1220,3341.000000,0.534046
4.1240,3344.000000,0.534065
4.1260,3353.000000,0.537390
4.1280,3353.000000,0.539816
4.1300,3324.000000,0.536817
4.1320,3330.000000,0.532085
4.1340,3339.000000,0.534190
4.1360,3347.000000,0.536269
4.1380,3336.000000,0.533128
4.1400,3339.000000,0.530101
4.1420,3334.000000,0.529460
4.1440,3309.000000,0.533674
4.1460,3319.000000,0.539098
4.1480,3332.000000,0.537747
4.1500,3305.000000,0.532923
4.1520,3302.000000,0.528085
4.1540,3308.000000,0.524485
4.1560,3284.000000,0.525825
4.1580,3265.000000,0.524980
4.1600,3261.000000,0.516193
4.1620,3261.000000,0.506148
4.1640,3256.000000,0.497778
4.1660,3248.000000,0.492027
4.1680,3248.000000,0.490255
4.1700,3241.000000,0.488023
4.1720,3228.000000,0.484278
4.1740,3204.000000,0.481970
4.1760,3212.000000,0.482594
4.1780,3185.000000,0.486766
4.1800,3170.000000,0.490627
4.1820,3155.000000,0.491213
4.1840,3138.000000,0.490846
4.1860,3114.000000,0.491336
4.1880,3097.000000,0.493315
4.1900,3087.000000,0.493983
4.1920,3073.000000,0.491384
4.1940,3060.000000,0.489876
4.1960,3048.000000,0.488555
4.1980,3028.000000,0.485103
4.2000,3008.000000,0.483756
4.2020,2991.000000,0.481869
4.2040,2971.000000,0.476110
4.2060,2936.000000,0.471427
4.2080,2926.000000,0.467718
4.2100,2910.000000,0.463023
4.2120,2888.000000,0.458771
4.2140,2855.000000,0.453951
4.2160,2838.000000,0.449844
4.2180,2821.000000,0.447926
4.2200,2789.000000,0.446632
4.2220,2764.000000,0.446159
4.2240,2756.000000,0.445056
4.2260,2735.000000,0.442866
4.2280,2689.000000,0.441643
4.2300,2662.000000,0.440003
4.2320,2657.000000,0.438952
4.2340,2620.000000,0.438652
4.2360,2586.000000,0.435495
4.2380,2568.000000,0.433497
4.2400,2549.000000,0.433695
4.2420,2521.000000,0.430482
4.2440,2484.000000,0.427258
4.2460,2452.000000,0.424817
4.2480,2437.000000,0.418691
4.2500,2410.000000,0.413349
4.2520,2379.000000,0.410629
4.2540,2349.000000,0.407022
4.2560,2323.000000,0.402392
4.2580,2289.000000,0.396536
4.2600,2251.000000,0.392687
4.2620,2211.000000,0.392758
4.2640,2183.000000,0.392475
4.2660,2161.000000,0.391720
4.2680,2138.000000,0.389008
4.2700,2095.000000,0.382667
4.2720,2054.000000,0.379053
4.2740,2024.000000,0.376912
4.2760,1985.000000,0.371923
4.2780,1951.000000,0.367397
4.2800,1924.000000,0.361137
4.2820,1901.000000,0.354731
4.2840,1865.000000,0.354099
4.2860,1821.000000,0.351744
4.2880,1786.000000,0.345326
4.2900,1746.000000,0.341545
4.2920,1713.000000,0.338815
4.2940,1661.000000,0.338427
4.2960,1634.000000,0.339855
4.2980,1595.000000,0.333706
4.3000,1566.000000,0.322201
4.3020,1536.000000,0.313404
4.3040,1499.000000,0.308232
4.3060,1448.000000,0.305238
4.3080,1409.000000,0.296945
4.3100,1366.000000,0.279576
4.3120,1342.000000,0.263666
4.3140,1310.000000,0.258481
4.3160,1264.000000,0.261817
4.3180,1219.000000,0.263248
4.3200,1173.000000,0.256300
4.3220,1151.000000,0.247290
4.3240,1107.000000,0.243638
4.3260,1070.000000,0.248109
4.3280,792.000000,0.256167
4.3300,757.000000,0.255831
4.3320,730.000000,0.250478
4.3340,682.000000,0.250493
4.3360,641.000000,0.247897
4.3380,616.000000,0.237434
4.3400,586.000000,0.223685
4.3420,540.000000,0.209215
4.3440,472.000000,0.201809
4.3460,433.000000,0.197672
4.3480,411.000000,0.182900
4.3500,374.000000,0.163237
4.3520,338.000000,0.146083
4.3540,306.000000,0.131265
4.3560,263.000000,0.124019
4.3580,225.000000,0.117705
4.3600,215.000000,0.105903
4.3620,179.000000,0.096921
4.3640,109.000000,0.089275
4.3660,66.000000,0.081581
4.3680,32.000000,0.079239
4.3700,-4.000000,0.076910
4.3720,-34.000000,0.074375
4.3740,-75.000000,0.071747
4.3760,-111.000000,0.059747
4.3780,-149.000000,0.047038
4.3800,-178.000000,0.043724
4.3820,-219.000000,0.042791
4.3840,-252.000000,0.043828
4.3860,-295.000000,0.039583
4.3880,-334.000000,0.017193
4.3900,-365.000000,-0.005312
4.3920,-401.000000,-0.004620
4.3940,-447.000000,0.011182
4.3960,-468.000000,0.018501
4.3980,-513.000000,0.003581
4.4000,-556.000000,-0.021895
4.4020,-578.000000,-0.034116
4.4040,-620.000000,-0.028047
4.4060,-653.000000,-0.019506
4.4080,-682.000000,-0.025795
4.4100,-728.000000,-0.044634
4.4120,-768.000000,-0.058976
4.4140,-794.000000,-0.066477
4.4160,-819.000000,-0.075734
4.4180,-866.000000,-0.089312
4.4200,-882.000000,-0.106313
4.4220,-930.000000,-0.118628
4.4240,-955.000000,-0.123461
4.4260,-979.000000,-0.133412
4.4280,-1012.000000,-0.150005
4.4300,-1067.000000,-0.164630
4.4320,-1094.000000,-0.176247
4.4340,-1117.000000,-0.181803
4.4360,-1142.000000,-0.182096
4.4380,-1182.000000,-0.186003
4.4400,-1214.000000,-0.194966
4.4420,-1240.000000,-0.203161
4.4440,-1237.000000,-0.201872
4.4460,-1281.000000,-0.193954
4.4480,-1325.000000,-0.198132
4.4500,-1360.000000,-0.213274
4.4520,-1379.000000,-0.224326
4.4540,-1421.000000,-0.233691
4.4560,-1457.000000,-0.240691
4.4580,-1467.000000,-0.243546
4.4600,-1508.000000,-0.254751
4.4620,-1544.000000,-0.273239
4.4640,-1564.000000,-0.291127
4.4660,-1581.000000,-0.310631
4.4680,-1619.000000,-0.325482
4.4700,-1647.000000,-0.331813
4.4720,-1671.000000,-0.333612
4.4740,-1711.000000,-0.331019
4.4760,-1746.000000,-0.337246
4.4780,-1765.000000,-0.356329
4.4800,-1781.000000,-0.359170
4.4820,-1816.000000,-0.337792
4.4840,-1856.000000,-0.320035
4.4860,-1871.000000,-0.319006
4.4880,-1896.000000,-0.326797
4.4900,-1927.000000,-0.333748
4.4920,-1955.000000,-0.333664
4.4940,-1996.000000,-0.330216
4.4960,-2018.000000,-0.333149
4.4980,-2052.000000,-0.343904
4.5000,-2084.000000,-0.352576
4.5020,-2114.000000,-0.355807
4.5040,-2149.000000,-0.364259
4.5060,-2179.000000,-0.379683
4.5080,-2211.000000,-0.392699
4.5100,-2243.000000,-0.400684
4.5120,-2272.000000,-0.404800
4.5140,-2309.000000,-0.412230
4.5160,-2342.000000,-0.429653
4.5180,-2373.000000,-0.445068
4.5200,-2396.000000,-0.453493
4.5220,-2416.000000,-0.464918
4.5240,-2444.000000,-0.471281
4.5260,-2476.000000,-0.467581
4.5280,-2519.000000,-0.470838
4.5300,-2559.000000,-0.481457
4.5320,-2564.000000,-0.484863
4.5340,-2595.000000,-0.482693
4.5360,-2632.000000,-0.485288
4.5380,-2661.000000,-0.496425
4.5400,-2671.000000,-0.510510
4.5420,-2706.000000,-0.518663
4.5440,-2739.000000,-0.517633
4.5460,-2773.000000,-0.511246
4.5480,-2805.000000,-0.511003
4.5500,-2827.000000,-0.519901
4.5520,-3080.000000,-0.522506
4.5540,-3116.000000,-0.516426
4.5560,-3130.000000,-0.515096
4.5580,-3149.000000,-0.517628
4.5600,-3192.000000,-0.519773
4.5620,-3227.000000,-0.523533
4.5640,-3248.000000,-0.527367
4.5660,-3282.000000,-0.534735
4.5680,-3313.000000,-0.545050
4.5700,-3344.000000,-0.548274
4.5720,-3362.000000,-0.549453
4.5740,-3402.000000,-0.557814
4.5760,-3427.000000,-0.566873
4.5780,-3457.000000,-0.573106
4.5800,-3502.000000,-0.580734
4.5820,-3529.000000,-0.590593
4.5840,-3549.000000,-0.600938
4.5860,-3589.000000,-0.609031
4.5880,-3622.000000,-0.615248
4.5900,-3654.000000,-0.620319
4.5920,-3672.000000,-0.620777
4.5940,-3722.000000,-0.619148
4.5960,-3734.000000,-0.619460
4.5980,-3752.000000,-0.616471
4.6000,-3799.000000,-0.609101
4.6020,-3830.000000,-0.606171
4.6040,-3859.000000,-0.613112
4.6060,-3907.000000,-0.624965
4.6080,-3946.000000,-0.632897
4.6100,-3972.000000,-0.635783
4.6120,-4001.000000,-0.636155
4.6140,-4020.000000,-0.634427
4.6160,-4067.000000,-0.636345
4.6180,-4100.000000,-0.642310
4.6200,-4113.000000,-0.642046
4.6220,-4150.000000,-0.637487
4.6240,-4180.000000,-0.638855
4.6260,-4216.000000,-0.646309
4.6280,-4237.000000,-0.656974
4.6300,-4269.000000,-0.666742
4.6320,-4317.000000,-0.671004
4.6340,-4340.000000,-0.674246
4.6360,-4370.000000,-0.682953
4.6380,-4415.000000,-0.696622
4.6400,-4441.000000,-0.708455
4.6420,-4464.000000,-0.710638
4.6440,-4483.000000,-0.705656
4.6460,-4514.000000,-0.702024
4.6480,-4530.000000,-0.702453
4.6500,-4564.000000,-0.705124
4.6520,-4603.000000,-0.705119
4.6540,-4634.000000,-0.702198
4.6560,-4661.000000,-0.701566
4.6580,-4708.000000,-0.698488
4.6600,-4721.000000,-0.690200
4.6620,-4754.000000,-0.685923
4.6640,-4777.000000,-0.686241
4.6660,-4805.000000,-0.689993
4.6680,-4842.000000,-0.702812
4.6700,-4882.000000,-0.718104
4.6720,-4910.000000,-0.728076
4.6740,-4912.000000,-0.737276
4.6760,-4951.000000,-0.747931
4.6780,-4990.000000,-0.758187
4.6800,-5007.000000,-0.762054
4.6820,-5039.000000,-0.754185
4.6840,-5072.000000,-0.744781
4.6860,-5104.000000,-0.739946
4.6880,-5127.000000,-0.730306
4.6900,-5141.000000,-0.718374
4.6920,-5162.000000,-0.714596
4.6940,-5203.000000,-0.718184
4.6960,-5223.000000,-0.725913
4.6980,-5228.000000,-0.732786
4.7000,-5241.000000,-0.730780
4.7020,-5250.000000,-0.723434
4.7040,-5267.000000,-0.722297
4.7060,-5254.000000,-0.727224
4.7080,-5254.000000,-0.728265
4.7100,-5280.000000,-0.725043
4.7120,-5284.000000,-0.724577
4.7140,-5282.000000,-0.725421
4.7160,-5272.000000,-0.725125
4.7180,-5259.000000,-0.726907
4.7200,-5249.000000,-0.729946
4.7220,-5221.000000,-0.731509
4.7240,-5204.000000,-0.728687
4.7260,-5178.000000,-0.718833
4.7280,-5150.000000,-0.709084
4.7300,-5117.000000,-0.703493
4.7320,-5087.000000,-0.693236
4.7340,-5042.000000,-0.678795
4.7360,-5001.000000,-0.669565
4.7380,-4944.000000,-0.663569
4.7400,-4917.000000,-0.653629
4.7420,-4854.000000,-0.639359
4.7440,-4789.000000,-0.624204
4.7460,-4744.000000,-0.608720
4.7480,-4693.000000,-0.592290
4.7500,-4604.000000,-0.577189
4.7520,-4542.000000,-0.560385
4.7540,-4477.000000,-0.537913
4.7560,-4404.000000,-0.519488
4.7580,-4321.000000,-0.513484
4.7600,-4254.000000,-0.514424
4.7620,-4199.000000,-0.514617
4.7640,-4107.000000,-0.507857
4.7660,-4012.000000,-0.494609
4.7680,-3925.000000,-0.482284
4.7700,-3825.000000,-0.470772
4.7720,-3742.000000,-0.457342
4.7740,-3657.000000,-0.442613
4.7760,-3556.000000,-0.423677
4.7780,-3467.000000,-0.401870
4.7800,-3354.000000,-0.382344
4.7820,-3272.000000,-0.364061
4.7840,-3176.000000,-0.343999
4.7860,-3079.000000,-0.318906
4.7880,-2998.000000,-0.289981
4.7900,-2894.000000,-0.265353
4.7920,-2798.000000,-0.247094
4.7940,-2712.000000,-0.232372
4.7960,-2591.000000,-0.218368
4.7980,-2486.000000,-0.202834
4.8000,-2094.000000,-0.194159
4.8020,-1983.000000,-0.196088
4.8040,-1882.000000,-0.195886
4.8060,-1786.000000,-0.187233
4.8080,-1699.000000,-0.168773
4.8100,-1602.000000,-0.141956
4.8120,-1497.000000,-0.121734
4.8140,-1410.000000,-0.108265
4.8160,-1317.000000,-0.087153
4.8180,-1224.000000,-0.060903
4.8200,-1126.000000,-0.031342
4.8220,-1047.000000,0.001710
4.8240,-960.000000,0.023512
4.8260,-867.000000,0.031639
4.8280,-791.000000,0.038383
4.8300,-704.000000,0.051555
4.8320,-624.000000,0.077531
4.8340,-551.000000,0.106654
4.8360,-485.000000,0.118997
4.8380,-415.000000,0.118331
4.8400,-338.000000,0.122954
4.8420,-259.000000,0.141719
4.8440,-192.000000,0.167417
4.8460,-121.000000,0.182700
4.8480,-52.000000,0.185184
4.8500,19.000000,0.189141
4.8520,87.000000,0.203987
4.8540,135.000000,0.227464
4.8560,188.000000,0.245215
4.8580,249.000000,0.250387
4.8600,319.000000,0.256856
4.8620,358.000000,0.272284
4.8640,420.000000,0.292015
4.8660,478.000000,0.309866
4.8680,520.000000,0.316850
4.8700,555.000000,0.319646
4.8720,605.000000,0.333936
4.8740,664.000000,0.354768
4.8760,710.000000,0.371160
4.8780,745.000000,0.378926
4.8800,799.000000,0.379214
4.8820,839.000000,0.385374
4.8840,873.000000,0.401705
4.8860,915.000000,0.417661
4.8880,953.000000,0.429041
4.8900,983.000000,0.432799
4.8920,1037.000000,0.433697
4.8940,1063.000000,0.445086
4.8960,1082.000000,0.459692
4.8980,1118.000000,0.466291
4.9000,1147.000000,0.469360
4.9020,1169.000000,0.469216
4.9040,1186.000000,0.468237
4.9060,1218.000000,0.471605
4.9080,1243.000000,0.474793
4.9100,1279.000000,0.479080
4.9120,1299.000000,0.485433
4.9140,1323.000000,0.486328
4.9160,1353.000000,0.484776
4.9180,1363.000000,0.484743
4.9200,1398.000000,0.483814
4.9220,1414.000000,0.484722
4.9240,1421.000000,0.485750
4.9260,1445.000000,0.484154
4.9280,1452.000000,0.483743
4.9300,1466.000000,0.484212
4.9320,1472.000000,0.486751
4.9340,1493.000000,0.491620
4.9360,1494.000000,0.491916
4.9380,1491.000000,0.490776
4.9400,1499.000000,0.493901
4.9420,1514.000000,0.496695
4.9440,1518.000000,0.498294
4.9460,1529.000000,0.498856
4.9480,1516.000000,0.496662
4.9500,1513.000000,0.495944
4.9520,1513.000000,0.498158
4.9540,1511.000000,0.501728
4.9560,1514.000000,0.505307
4.9580,1514.000000,0.504859
4.9600,1523.000000,0.503510
4.9620,1513.000000,0.505522
